lgeo,count,z,lat,lon,atcl_no,atcl_url,atcl_price,atcl_cost,atcl_description,atcl_location
212032332,78,13,37.48984375,126.99798426,2509467335,https://fin.land.naver.com/articles/2509467335,2억,2만원,"- 햇볕 잘드는 지층
- 주차가능
- 투룸 +거실 : 실사용면적 16평 크기
- 버팀목(허그) + 보증보험가능
- 입주일 협의가능",https://m.land.naver.com/near/article/2509467335
212032332,78,13,37.48984375,126.99798426,2509359115,https://fin.land.naver.com/articles/2509359115,"1억 4,000",0원,"- 서래초 후문 부근에 위치한 다가구주택 반지하투룸 전세매물입니다.
- 공부상 반지층이지만 안방이 남서향으로 큰창이 있어서 안방이 밝습니다.
- 구조 : 방2 / 화1
- 입주날짜협의
- 자세한 사항은 전화문의주시면 성심껏 상담해드리겠습니다",https://m.land.naver.com/near/article/2509359115
212032332,78,13,37.48984375,126.99798426,2506963561,https://fin.land.naver.com/articles/2506963561,"2억 7,400",30만원,"내방역 3분거리 깨끗합니다
주차가능.
즉시입주가능해요
전세자금대출은 어렵습니다",https://m.land.naver.com/near/article/2506963561
212032332,78,13,37.48984375,126.99798426,2509235652,https://fin.land.naver.com/articles/2509235652,"2억 9,919",10만원,"----■매 물 특 징■----

■  함지박 부근으로 내방역 7호선 이용

■ 조용한  주거지로 생활임프라 편리한 곳입니다

■ 원룸  원거실로 넓고 밝고 깼끗합니다

■ 주차 대출 보증보험 가능

▶씨유 부동산

◎계약이 끝이 아닌 인연의 시작으로

   고객맞춤형 ,정확한 정보로 책임중개합니다.
   문의시 원하시는 조건 말씀해주시면 광고등록하지못한 
   유시한 조건의 매물,궁금한점도 언제든 친절히상담해 드립니다",https://m.land.naver.com/near/article/2509235652
212032332,78,13,37.48984375,126.99798426,2508995622,https://fin.land.naver.com/articles/2508995622,"1억 8,900",6만원,"◆방배동 전용 넓은 원룸 다세대 
◆전세대출 가능 
◆주차가능 주차비5만원",https://m.land.naver.com/near/article/2508995622
212032332,78,13,37.48984375,126.99798426,2506754419,https://fin.land.naver.com/articles/2506754419,"1억 4,000",15만원,"◈ 믿음과 신뢰가 향기로운 서리풀향기부동산 ◈

☆현세입자거주중 입주 협의가능
☆주차 5만원

☞ 보신 매물 외에도 조건에 맞는 매물 찾아드립니다
   ★희망입주일 :
   ★희망금액 :
   ★희망구조 :
   ★주차여부 :
   ★반려동물 :

◎ 부동산 오시는 길 : 내방역 6번출구 도보5분

 ☞ 대표공인중개사  손경민 ☏ 010-3907-6338
 ☞ 등록번호 11650-2024-00231


",https://m.land.naver.com/near/article/2506754419
212032332,78,13,37.48984375,126.99798426,2508790937,https://fin.land.naver.com/articles/2508790937,"1억 2,000",5만원,,https://m.land.naver.com/near/article/2508790937
212032332,78,13,37.48984375,126.99798426,2506813060,https://fin.land.naver.com/articles/2506813060,"1억 4,000",15만원,"◈ 매물 상세정보 ◈

--------------------------------------------------

@ 방배동 NO.1 그랜드부동산 입니다 @  

  ☎☎  빠른상담  010-8152-7766

--------------------------------------------------

▣ 위 치 :  내방역 (7호선 )  7분 ,방배역 도보 10분 
▣  구 조  :  방 1  +  욕실 1  (오픈형)
▣ 금 액 :  전세금14,000 만원( 대출 , 보험 가능)
▣ 해당층/총층  :  2층  / 5층
▣ E/V 유무 :없음
▣ 옵  션 :  에어컨,  냉장고, 세탁기, 신발장, 싱크대
▣ 주 차 :  가 능  (주차비 별도 )

▣ 매물특징 :  

 ★  내방 , 방배역 (2,7호선)도보거리 ( 편리한 대중교통 ) 
 ★  2013년  건축 
 ★  주차  가능  (주차비별도)
 ★  주변 인프라 잘 갖추어져 있습니다  
 ★  서리플터널 터널,  서초역, 강남역 진입과 동작, 과천 , 반포  진입용이한 편리한 교통망.


▶부동산 오시는길◀ 

 ※정직과 신뢰로  안전한 거래만을 지양하는 방배동  그랜드 부동산 입니다※

【 내방역 4번출구 도보1분 그랜드부동산 】
【 서울시 서초구 방배동 936-6 1층 (주차편리) 】

  ♣ 담당  공인중개사  010-8152-7766 ♣",https://m.land.naver.com/near/article/2506813060
212032332,78,13,37.48984375,126.99798426,2506639662,https://fin.land.naver.com/articles/2506639662,"2억 8,000",5만원,"ㅁ 믿음과 신뢰를 드리는 태일부동산입니다. 



  ㅁ 고객의 행복을 중개해 드립니다. 



  ㅁ 대표전화 :02-585-4182  / 010-2123-4181



ㅁ  룸 2//  거실  // 욕실



ㅁ 옵션 - 에어컨 세탁기 냉장고 가스렌지  붙박이장



ㅁ 서초역 도보 5분이내의 편의시설 완비 ( 은행 , 마트 , 병원 , 공원 등 )



  ㅁ 즉시입주 협의입주가능  (1~2개월 협의가능 )





ㅁ  리모델링되어 집은 깔끔합니다. 



ㅁ 현재 임차인 거주로 미리 약속하고 물건은 볼 수 있습니다 .



 ㅁ 원투룸 담당자가 기다리고 있습니다. 



  ㅁ 원하시는 조건의 물건을 이야기해 주시면 최선을 다해 상담해 드리겠습니다.",https://m.land.naver.com/near/article/2506639662
212032332,78,13,37.48984375,126.99798426,2506563782,https://fin.land.naver.com/articles/2506563782,"2억 9,910",10만원,"■내방역 5분 거리 전용 넓은 1.5룸.
■대출 보증보험가능.
■승강기 주차가능.
■입주 4월중순 협의가능.",https://m.land.naver.com/near/article/2506563782
212032332,78,13,37.48984375,126.99798426,2506261247,https://fin.land.naver.com/articles/2506261247,"2억 6,000",5만원," ▶생활 편의시설
- HUG전세대출, HF전세대출 가능한 융자 없는 원룸 
- 근처 편의점, 음식점, 카페, 치킨, 세탁 등등 생활편의 인프라 풍족
- 서초역 도보 5분 거리
- 보증보험 가입 가능

▶가격 및 상태
- 주변 시세대비 저렴한 가격
- 연식대비 깔끔한 상태
- 역에서 멀지 않은 거리
 
**✳️  방문하여 촬영한 100% 실매물입니다! ✳️**

**보신 매물 외에도 조건 맞춰 집 찾아드립니다!!**
▶ 문의 양식 
1. 입주 예정일: 예) 12월 31일
2. 희망지역 및 출근지: 예) 역삼동, 교대역까지 
3. 희망금액: 5000/110 
4. 희망하시는 대출 상품 예) hug 버팀목 
5. 추가 원하는 사항: 예) 보증보험 가입가능, 반려견, 주차 1대 필요

▶더큼 공인중개사 사무소 안내
1. 대항력 있는 안전한 매물을 우선으로 중개 합니다.
 - 임차인의 전입일이 말소 기준권리보다 빠를 것 (선순위 권리가 없는 매물)

2. 매매가를 분석하여 알려드리며 매매가 대비 전세가율이 70% 이하의 안전한 매물을 우선으로 중개합니다.
  예시) 매매가 10억, 전세가 7억 = 전세가율 70%

3. 추가 안전성을 위한 정보 제공을 원칙으로 합니다.
-임대인의 미납세금 안내:  임대인의 미납세금 여부를 확인하여 안전한 거래를 보장합니다.
-확정일자 부여 현황안내:  확정일자 부여 현황을 통해 임차인의 권리 보호를 강화합니다.
전입가구 등 선순위 권리 관계 안내:  선순위 권리 관계를 철저히 분석하여 임차인의 권리를 보호합니다.
-소액임차인 최우선변제권 안내:  소액임차인의 최우선변제권을 확인하여 안전한 거래를 지원합니다.
- 전세금 반환보증보험 안내:  전세금 반환보증보험에 대한 자세한 안내를 통해 임차인의 안전성을 높입니다.

등록번호:11650-2024-00162
대표 공인중개사: 김주현
010-5165-5328 ",https://m.land.naver.com/near/article/2506261247
212032332,78,13,37.48984375,126.99798426,2506219343,https://fin.land.naver.com/articles/2506219343,"1억 5,000",2만원,"♣정성을 다하는 동양공인중개사사무소♣
 
  ♥  전세 1.5억

  ♥  방2 화1  / 1층 같은 지하

  ♥  전용면적 약15평 

  ♥  숲세권 조용한 주택가
  
  ♥  대출가능 보증보험가능 

  ♥  관리비x,주차x

  ♥  잠원초 방배중 세화여중고고 서울고 

  ♥  서리풀공원 몽마르뜨공원 반포천 반포체육공원
  
_______________________________________________

 동양공인 02-3476-6111 / 010-4032-0497

 정성을 다해 상담해 드립니다. 

 편하게 전화주세요~~",https://m.land.naver.com/near/article/2506219343
212032332,78,13,37.48984375,126.99798426,2505995474,https://fin.land.naver.com/articles/2505995474,"1억 5,000",12만원,,https://m.land.naver.com/near/article/2505995474
212032332,78,13,37.48984375,126.99798426,2505791155,https://fin.land.naver.com/articles/2505791155,2억,5만원,"◈ 매물특징 ◈

◎ 서초역인근 리모델링된 넓은 원룸 전세
◎ 에어컨, 세탁기, 붙박이장, 냉장고등 풀옵션.
◎ 입주협의, 

◈ 드리는 말씀 ◈

※저희는 실매물만을 광고합니다. ※

★ 오랜 경력의 세심하고 친절한 여성전문가입니다.
★ 고객님의 만족을 위해 최선의 노력을 다합니다.
★ 정확한 매물로 혼동을 드리지 않습니다.
★ 언제나 상담가능합니다.

대표 : 최희경 ☎ 010-2436-5566",https://m.land.naver.com/near/article/2505791155
212032332,78,13,37.48984375,126.99798426,2506006617,https://fin.land.naver.com/articles/2506006617,"1억 5,000",12만원,"서초역 5분
리모델링되어 내부상태 깨끗합니다
현관보안 잘되어 있습니다
전세대출가능 
주차는 어렵습니
다
입주는 3/17일경 협의입니다",https://m.land.naver.com/near/article/2506006617
212032332,78,13,37.48984375,126.99798426,2508312394,https://fin.land.naver.com/articles/2508312394,3억,2만원,"▣ 7호선 내방역 5분거리, 2호선 방배역 7분거리
▣ 2013년 7월 준공, 관리잘된 깔끔한 다세대
▣ 2룸 + 거실 맞벽구조 +베란다구조
▣ 실면적 15평 규모
▣ 옵션 : 에어컨, 가스레인지, 베란다, 다용도실
▣ 서리풀터널 이용하여 강남 진입수월
▣ 일렬주차로 편리
▣관리비 2만원으로 저렴(정액관리비, 직전월 기준), 세부내역은 중개의뢰인이 미제시
▣전기, 수도, 가스사용료는 세대별 사용량에 따라 부과

=========================================
■  대신공인중개사사무소는  고객의 자산을 중요시 합니다.
■  성실한 경력을 바탕으로 신뢰를 드리는 중개를  하고 있습니다.
■ 언제나 전화주세요.
■ 조건에 맞는 매물을 최선을 다해 찾아드립니다.
■ 대신공인중개사사무소 :  02 534 8337  /  010 5078 1349
======================================",https://m.land.naver.com/near/article/2508312394
212032332,78,13,37.48984375,126.99798426,2508145283,https://fin.land.naver.com/articles/2508145283,"1억 9,000",2만원,"전세자금대출가능 
보증보험대출 가능
주차가능(주차비 없음)
방배역,내방역 더블역세권 풀옵션",https://m.land.naver.com/near/article/2508145283
212032332,78,13,37.48984375,126.99798426,2506884254,https://fin.land.naver.com/articles/2506884254,"2억 8,000",5만원,,https://m.land.naver.com/near/article/2506884254
212032332,78,13,37.48984375,126.99798426,2507884825,https://fin.land.naver.com/articles/2507884825,"2억 8,000",5만원,"〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
방배동 매물 다량 보유한 한경부동산입니다.
문의주시면 모든 상담 친절하게 해드립니다^^
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓


※ 매물 상세정보 ※ HSJ

▣ 전세가격 : 2억 8천만원
- 관리비 : 5만원

▣ 매물 특징
- 방 2개, 화장실 1개, 맞벽거실보유
- 무료주차1대 
- 준신축급으로 인테리어 깔끔함
- 사이즈 및 구조 잘빠짐
- 전세보증보험은 불가함

▣ 교통 및 인프라
- 내방역 도보 5분거리에 위치
- 버스정류장 도보 3분거리에 다수
- 쾌적하고 조용한 주택가위치
- 주변 편의시설 잘되어있어 생활 인프라 좋음

＃ 위 물건외에도 원하시는 조건 말씀해주시면 최대한 맞춰 찾아드리겠습니다.
＃ 진심을 다해 세심하고 꼼꼼하게 도와드리겠습니다.


▣ 부동산 오시는길 ▣ 
- 방배동 916-29번지 1층 한경부동산
- 방배역 3번출구 도보3분 (건물 주차가능)",https://m.land.naver.com/near/article/2507884825
212032332,78,13,37.48984375,126.99798426,2507690492,https://fin.land.naver.com/articles/2507690492,"2억 3,000",10만원,"시세보다 저렴.

H.F  보증보험만 가능.

융자무  . 대출가능

에어컨만  있음.

베란다.

집앞 주차가능

동물 불가",https://m.land.naver.com/near/article/2507690492
212032332,78,13,37.48984375,126.99798426,2507516833,https://fin.land.naver.com/articles/2507516833,3억,"2만 5,000원"," ◆ 준신축급으로 건물,내외부 깔끔합니다.

◆ 거실 맞벽구조 신혼부부 선호하는 년식,구조 입니다.

◆ 필로티 주차장으로 일열주차 가능합니다.

◆ 일부 월세 가능하며 2억5천/20만원  HUG허그대출 가능합니다.

◆ 내방역 ,방배역 이용하기 편합니다.

◆ 가구배치 편한 구조 입니다.

◆ 이외 다수 매물 보유중입니다.

☎ 대표 010-3895-0895
☎ 소속공인중개사 010-5113-7301 ",https://m.land.naver.com/near/article/2507516833
212032332,78,13,37.48984375,126.99798426,2507530050,https://fin.land.naver.com/articles/2507530050,"1억 9,000",2만원,"혹시 아래 상세설명 내용중에서, 
외국인이어서 이해하는데 불편함이 있다면은 영어 가능하며 ENGLISH available , 
중국어도 가능可以应对中文 합니다.

💖 kakao : zip300 🎯

- 주위에 CCTV, 가로등 등 안전한 귀가길을 가질 수 있습니다.
- 오픈형 원룸 구조 잘나왔으며, 따뜻한 분위기 물씬
- 환기가 잘되는 방
- 주차는 자주식 1대 선착순 무료입니다.  / 건축물대장상 주차 총 3대이며, 세대당 0.3대입니다.
- 강남 전지역 접근이 용이합니다. (직장인들 가장 선호 Hot지역)
- 주거 밀집지역으로 조용합니다.
- 공과금은 개별부과됩니다.

교통
- 내방역 2번출구까지 도보 6분거리
- 집근처 버스정류장까지 도보 3분거리
- 강남 어디든 접근이 용이한 블럭

💖 kakao : zip300 🎯",https://m.land.naver.com/near/article/2507530050
212032332,78,13,37.48984375,126.99798426,2507266355,https://fin.land.naver.com/articles/2507266355,"1억 9,000",2만원,"◈◈ 매물 상세정보 ◈◈

【 교   통 】 7호선 방배역 풀옵선 올수리 원룸
【 층   수 】 4층
【 승강기 】 무
【 주   차 】 불가
【 관리비 】 2만원
【 입   주 】 협의입주


▶▶ 부동산 오시는길 ◀◀

【 내방역 8번출구 도보 1분 매경부동산중개법인】
【 서울시 서초구 방배동 876-24 1층 주차가능 】

◆ ◆담당자 직통 010-8998-6424 ◆ ◆
◆ ◆담당자 직통 010-8998-6424 ◆ ◆

◇ 24시간 언제나 친절한 상담 해드립니다.
◇ 원하시는 물건 찾을 때까지 1:1 전담 서비스
◇ 방배동.사당동,반포동,서초동 내 부동산전문
◇ 계약서/등기사항 꼼꼼히 설명 드립니다
◇ 본 물건 외 다양한 매물 준비 되어 있습니다
==================================
※ 엄선된 매물,확실한 권리분석으로 신뢰감있는
   매경부동산의 모습을 보여드리겠습니다~

◆ ◆담당자 직통 010-8998-6424 ◆ ◆
◆ ◆담당자 직통 010-8998-6424 ◆ ◆",https://m.land.naver.com/near/article/2507266355
212032332,78,13,37.48984375,126.99798426,2506969773,https://fin.land.naver.com/articles/2506969773,"1억 3,500",15만원,"★2013년 사용승인
★오픈형
★풀옵션
★주차가능 (주차비5만원 별도)
★공용관리비 15만원
★내방역 도보5분 이내로 교통편리
★서리풀터널 이용 서초역 도보가능
★협의입주 가능",https://m.land.naver.com/near/article/2506969773
212032332,78,13,37.48984375,126.99798426,2506698976,https://fin.land.naver.com/articles/2506698976,2억,50만원,"──────────────────────────

　　　　　　☎ 02-556-7622

──────────────────────────

　　　　　　◼ 매물 특징 ◼

‍
‍✅ 보증금 : 2억원
     
✅ 내방역 도보 8분

✅‍ 면적 : 약 24.1py
     (임대인 고지면적)

✅ 구조 : 업무 홀+룸2+창고+테라스+내부 화장실

✅ 엘리베이터 : X

✅ 즉시입주

‍ ‍


　🅿 무료주차 1대 가능

──────────────────────────────

　　　　　　　♛나인부동산♛

　◆ 같은 건물 다른 호실도 공실 보유중
　◆ 사고없이 확실하게 진정성있게 도와드리겠습니다.
　◆ 고객님의 자산을 지켜드리겠습니다.
　◆ 궁금하신거 있으시면 편하게 문의해주세요

──────────────────────────────",https://m.land.naver.com/near/article/2506698976
212032332,78,13,37.48984375,126.99798426,2506681889,https://fin.land.naver.com/articles/2506681889,"2억 3,000",9만원,"★ 분리형원룸
★ 서초역 3~4번출구 도보10분
★ 주차가능
★ 전세자금대출가능
★ 입주일 협의가능",https://m.land.naver.com/near/article/2506681889
212032332,78,13,37.48984375,126.99798426,2506048887,https://fin.land.naver.com/articles/2506048887,"1억 9,000",2만원,"▣ 방배동 내방역세권  오픈형 원룸
▣내부 올수리, 붙박이장있어서 편리함
▣ 전용 25.6제곱(약 8평)
▣ 4층 중 4층 층간소음 없습니다
▣ 실사진입니다.
▣ 주차가능
▣ 풀옵션 : 벽걸이에어컨, 세탁기, 냉장고 , 가스레인지
▣ 보증보험은 공시지가 126％를 초과하여 안됩니다.
▣ 관리비 20,000원(정액, 직전월 기준), 세부내역은 중개의뢰인이 미제시
▣ 전기, 수도, 가스사용료는 세대별 사용량에 따라 부과

===========================================
■  대신공인중개사사무소는  고객의 자산 보호를 최우선합니다.
■  성실한 경력을 바탕으로 믿음, 신뢰를 드리는 중개를  하고 있습니다.
■ 언제나 전화주세요.
■ 조건에 맞는 매물을 최선을 다해 찾아드립니다.
■ 대신공인중개사사무소 :  02 534 8337  /  010 5078 1349
=======================================",https://m.land.naver.com/near/article/2506048887
212032332,78,13,37.48984375,126.99798426,2506258699,https://fin.land.naver.com/articles/2506258699,"1억 1,000",5만원,"▣ 서래 부동산 소개 ▣

안녕하세요 고객님
서래 부동산은  오랜 시간 서래마을 한 자리에서 부동산 사무소로 
운영 되어 오면서 많은 지역 주민들과 고객님들의 성원으로 
성장 해 온 전통 있는 부동산 사무소 입니다.
진심을 다하는 최상의 부동산 중개 서비스로 믿고 맡길 수 있는
듬직한 우리동네 공인중개사로 최선의 노력을 다 하겠습니다.

서울 전 지역의 아파트정보와 주택정보, 세금상담, 권리분석 등  
언제 어디서나 부동산 관련 문의 사항은
편하게 전화 주세요
성심을 다하여 고객님들이 니즈를 충족시켜 드릴것을
약속 드리겠습니다.

*건물.아파트.주택.상가.사무실.매매.전세.월세*
*1년 365일  24시간 상담 가능
*전화문의: 02-594-6611 / 010-9879-0334",https://m.land.naver.com/near/article/2506258699
212032332,78,13,37.48984375,126.99798426,2505852581,https://fin.land.naver.com/articles/2505852581,1억 500,12만원,"관리비 12만원
퇴실 청소비 12만원 
애완동물 금지 
입주협의 ",https://m.land.naver.com/near/article/2505852581
212032332,78,13,37.48984375,126.99798426,2505006531,https://fin.land.naver.com/articles/2505006531,"1억 8,000",10만원,"※방배동 브라운중개법인 공인중개사 사무소※

서초구 동작구 지역을 전문으로 오랜경력 과 노하우로 
고객님이 최고 만족을 드리는 공인중개사 사무소입니다

실매물과.실제가격의 매물만을 중개하며, 고객님의 원하시는 매물만을 보여드립니다.
책임중개.신뢰의중개를 원칙으로 고객님의 귀중한 시간과 수익과 자산을 지켜드립니다. 
언제든지 필요하실 때 문의주시면 친절하게 상담 도와드리겠습니다.

▶담당자: 공인중개사  김 태훈부장 (02-598-5599)",https://m.land.naver.com/near/article/2505006531
212032332,78,13,37.48984375,126.99798426,2504792730,https://fin.land.naver.com/articles/2504792730,"1억 2,000",50만원,버팀목되는투룸.에어컨옷장포함.등기상 지하이나 실제 지층.내방역도보7분.숲도서관.서리풀공원.생활편의시설다양.,https://m.land.naver.com/near/article/2504792730
212032332,78,13,37.48984375,126.99798426,2505032931,https://fin.land.naver.com/articles/2505032931,"1억 1,000",5만원,"☆ 조용한 주택가 반지하 투룸 귀한 전세

☆ 붙박이 에어컨, 냉장고, 세탁기, 신발장, 침대, 쇼파

☆ 서래마을 메인거리에서 가까워요

☆ 주위에 맛집 많아요

☆ 학생, 직장인 거주에 좋아요

------------------------------------------------------

📢 서래마을에서 40년 된 부동산입니다.
📢광고매물 외에도 다양한 물건들 많습니다.
📢 조건, 문의, 의뢰 하시면 맞춤 서비스로 책임중개 해 드리겠습니다.
📢 편하게 상담 및 방문 주세요~

------------------------------------------------------------------------

『동양공인중개사사무소』
등록번호 11650-2023-00289
서울 서초구 반포동 서래로5길 26 (반포동 107-30)
📞010-2785-4007,02-3476-6111",https://m.land.naver.com/near/article/2505032931
212032332,78,13,37.48984375,126.99798426,2505275613,https://fin.land.naver.com/articles/2505275613,"1억 9,000",2만원,,https://m.land.naver.com/near/article/2505275613
212032332,78,13,37.48984375,126.99798426,2505063100,https://fin.land.naver.com/articles/2505063100,"2억 7,800",27만원,궁금하신점 있으시면 언제든 문의부탁드립니다~,https://m.land.naver.com/near/article/2505063100
212032332,78,13,37.48984375,126.99798426,2509233542,https://fin.land.naver.com/articles/2509233542,"2억 9,900",10만원,"1룸1거실,욕실1,실사용13P,남향,지정주차,승강기,
전세대출가능,
4월중 입주협의

&lt;중개대상물의 표시 · 광고 명시사항 관련정보&gt;
개설등록번호 :11650201600188
입주가능일 :20250415
매물상세지번 :811-9
방향기준 :거실
방수 : 1개 욕실수 : 1개
건축물용도 :공동주택
사용승인일 :20110829",https://m.land.naver.com/near/article/2509233542
212032331,16,13,37.47968751,127.01241906,2510476573,https://fin.land.naver.com/articles/2510476573,3억,19만원,"[교통] 
*도보 2분 지하철3호선 남부터미널역(4-2)출구 역세권 경부고속도로,서초IC로 교통편리

*아파트 근처 다양한 버스노선 이용가능


[교육]
*아파트 근처 초,중,고 (신중초등학교, 서일초등학교, 서중학교, 양재고등학교, 서울고등학교
상문고등학교, 서초고등학교, 은광여자고등학교) 학생들 등하교 편리 

*남부터미널 3호선,다양한 버스노선으로 대치동 학원가 교통편리 

*상가동 내부에 구립독서실 이용  (20:00시까지)


[편리]  
*상가동 지하에 헬스,수영,골프,요가(필라테스)등 고급스포츠센터 완비
사우나시설과 마사지실 이용가능(군인공제회 주관) 

*종량제쓰레기봉투를 사용하지 않고, 일반 봉지로 배출가능
각 층별로 쓰레기투입구 설치됨

*아파트 근처에 기쁨병원 ,롯데마트, 성모병원, 신세계백화점, 코스트코, 하나로마트 교통편리

*2023년 여름 상반기 남부터미널 지하도 2100평 미래형도심농장 , 복합문화공간 오픈

*아파트 내부의 지하3층 규모의 넓은주차장(한 집당 3대 등록가능)
  
*단지내 6,000평 규모의 산책로 이용가능


*까치부동산은 현대슈퍼빌상가 최초입점 대표부동산
*세무,절세방법 전문가 무료상담
*부동산 저금리금융 대출알선
*철저한 중개물건확인 및 배상보험제도
*부동산등기 업무알선
*확정일자 무료서비스
*친절한 사후관리 서비스

  (방문객 주차 무료제공)",https://m.land.naver.com/near/article/2510476573
212032331,16,13,37.47968751,127.01241906,2508846569,https://fin.land.naver.com/articles/2508846569,"2억 9,000",0원,"♣ 매물설명 ♣

**남부터미널역 4분거리
**방2,화1,거실겸주방,남향 수리상태깨끗
**즉시입주가능
**주차불가
**옵션(냉장고,세탁기,에어컨2,가스레인지)
**보증보험가능,전세대출가능
**실평=15평정도

▶언제든지 연락 주시면 최선을 다 하겠습니다

▶▶서초강화공인중개사(서초3동주민센타옆)",https://m.land.naver.com/near/article/2508846569
212032331,16,13,37.47968751,127.01241906,2510222984,https://fin.land.naver.com/articles/2510222984,"2억 7,000",20만원,"전세권설정 가능합니다.
내부수리된 호실로 상태아주좋습니다.
6월중 입주협의입니다.
전화문의주세요^^",https://m.land.naver.com/near/article/2510222984
212032331,16,13,37.47968751,127.01241906,2510546596,https://fin.land.naver.com/articles/2510546596,2억,8만원,"■ 2호선 방배역과 3호선 남부터미널역 각각 도보12분 신축급 투룸 근생빌라 전세권 설정
   → 전세권설정, 주민등록전입 및 확정일자, 전세자금대출 불가
   → 건축물대장상 용도 사무소

▶ 도보거리내 서울고, 상문고, 서초중, 신중초 등 명문 초중고 
▶ 예술의전당, 카톨릭서울성모병원, 국립중앙도서관, 신세계백화점 
▶ 현재 임차인 주거중이며 기간 만기 도래중입니다.
▶ 건축물대장상 사무소로 등재되어 있으나 주거용입니다.
▶ 전세권 설정, 주민등록전입 및 확정일자 가능
▶ 전세자금대출은 불가
▶ 1층소재 빌라형 투룸
▶ 실내구조 : 방2개, 작은 거실, 욕실1개
▶ 옵션설비 : 거실에 벽걸이에어컨, 냉장고, 세탁기, 인덕션
■ 서초동 허브빌 빌라동 개요
○ 2018.11 사용승인 준공
○ 제2종일반주거지역  지상5층 1개동
○ 1층 : 필로티 구조 주차장 6대, 본건 포함 빌라 2세대
○ 2층~5층 : 빌라 5세대
○ CCTV 등 현관보안
○ 엘리베이터 및 계단실",https://m.land.naver.com/near/article/2510546596
212032331,16,13,37.47968751,127.01241906,2510338644,https://fin.land.naver.com/articles/2510338644,"2억 9,000",,"▣ 매물 설명 ▣
- 전세대출, 보증보험 가능 
- 3호선 남부터미널역 도보5분거리 
- 조용한 주택가 
- 5-6년전 올수리/ 컨디션좋은 2룸
- 실사용면적 15정도
- 큰방2,화1,거실겸주방, 다용도실 구조
- 주차는 안되요
━━━━━━━━━━━━━━━━━
[곰 공인중개사사무소 ] 02) 522-4141
━━━━━━━━━━━━━━━━━
◎ 남부터미널역 1번출구앞 (다이소뒤/ 서초동 1621-5)
◎ 중개의뢰 매물 접수환영
◎ 아파트, 오피스텔,빌라 전세, 월세 등 모든 상담 가능합니다",https://m.land.naver.com/near/article/2510338644
212032331,16,13,37.47968751,127.01241906,2508225914,https://fin.land.naver.com/articles/2508225914,2억,8만원,"❤❤전세대출은 곤란❤❤

✅담당✅ 대표|공인중개사 홍 성용  010-9047-6878
⭐⭐⭐Global Real Estate Agent /  Eric  ⭐⭐⭐ 
⭐⭐⭐전속중개 ▪ 매매전문 컨설팅및중개 ⭐⭐⭐
⭐⭐⭐가 치 중 심 부 동 산 중 개®  ⭐⭐⭐

⛔공인중개사법에서 금지하고 있는 “중개보조원”에 의한
직접 중개광고 및 중개행위를 일절 금하고 있습니다⛔

✅✅✅ 매물정보 요약 ✅✅✅
⭕ 가격조건 : 보증금 2억

◼ 주소(위치) : 서초동1478-11 허브빌
◼ 건축물유형 : 근생*다세대 ◼ 사용승인 : 2018.11월
◼ 입주가능일 : 빠른입주 가능
◼ 구조  : 2룸 1욕실, 근생호실
◼ 옵션 : 에어컨,싱크대
◼ 총층 : 지상5층. 해당층 : 1층
◼ 총세대/주차 : 6세대 ,총주차 : 6대
◼ 공용관리비 : 8만 

✅✅✅ 추가확인사항▪가치중심의견 ✅✅✅
◼ 전세대출은 곤란(공부상 근생사무실)
====================================
✅ 가치중심™  부동산중개 ✅
대표 홍 성용 * 공인중개사 
☎ 02-523-6878 ☎ 010-9047-6878
⭐ 서울고 / 한양대 / JP College, Canberra Australia
⭐ 대한민국 대표 자산컨설턴트 50인 선정 – 매일경제
⭐ (전)가치투자 금융전략연구소 대표
=====================================
※제공한 사진과 면적은 다소 차이가 있을 수 있음",https://m.land.naver.com/near/article/2508225914
212032331,16,13,37.47968751,127.01241906,2510216768,https://fin.land.naver.com/articles/2510216768,"2억 9,000",3만원,"-남부터미널까지 도보2분 거리에 위치하며, 

-인근 버스정류장까지는 도보30초면 다니세요. 

-주변이 아파트로 둘러싸인 정비가 아주 잘된 곳에 있구요.

-실내 구조는 거실을 중앙으로, 

-좌우로 방 두개가 위치합니다. 

-큰 방은 물론, 작은 방 사이즈도 좋습니다. 

-실내 전체를 올리모델링(현재 사진은 리모델링 전 사진입니다)진행해서 내부 깔끔합니다.

-일반 전세자금대출 가능합니다.",https://m.land.naver.com/near/article/2510216768
212032331,16,13,37.47968751,127.01241906,2509226684,https://fin.land.naver.com/articles/2509226684,2억,6만원,"건축물 대장에는 사무실로 되어 있음, 매매 2억9천만원 가능
외부에 작은 창고가 있음, 창가에 정원이 있어 주거환경에 좋음",https://m.land.naver.com/near/article/2509226684
212032331,16,13,37.47968751,127.01241906,2508670734,https://fin.land.naver.com/articles/2508670734,2억,,"* 2층의 단독세대
* 앞마당에 주차가능
* 모든 대출 가능(LH,SH)
* 옵션은 없고 관리비도 없어요
* 언제든 연락주세요~",https://m.land.naver.com/near/article/2508670734
