lgeo,count,z,lat,lon,atcl_no,atcl_description
212032331,106,13,37.4765625,127.01513672,2503815568,"🎷  매물정보 🎷

✅ 입주시기 : 협의입주

✅ 관 리 비 : 5만원 (건물 관리규약 따름)

✅ 주     차 : 주차가능

✅ 방     향: 건물 출입구기준 (임차인의 거주중 또는 내부확인이 어려운 경우, 건물 출입구 방향이 기준이 될수 있습니다.)

✅ 참고사항
   👉 다가구 주택일 경우, 정확한 평수 확인이 어려움이 있어, 실제 평수와는 상이할수 있습니다.
   👉 실사진입니다. 다만, 임차인이 거주중 또는 여건상 실사진이 불가한 경우에는, 동일타입 또는 다른층의 셈플방의 사진으로 대체할수 있습니다.

✅ YouTube  : https://www.youtube.com/@MANI_TV

✅ Blog        : http://blog.naver.com/manitv

✅ 문의전화  : ☎ 02. 518. 3077, ☎ 010. 4965. 4545. / 마니공인중개사사무소 대표 박재윤"
212032331,106,13,37.4765625,127.01513672,2503519329,
212032331,106,13,37.4765625,127.01513672,2503920204,"📍한가정에 아빠이자, 엄마가 중개업을 위해 똘똘 뭉치다!
📍강남에서만 18년간 중개업을 쉬지 않고 해온 베테랑 공인중개사
📍그동안 쌓아온 고객의 신뢰로 지금까지 잘살게 해준것에 늘 감사하는 부동산
📍일잘하고 좋은물건 잘 구해 준다고 소문이 자자한 부동산
📍보고 싶어하는 매물 잘 보여주고, 원하는 니즈를 척척 알아채는 그런 부동산
📍리.얼.리.공.인.중.개.사 사.무.소
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
🌈 늦은시간 문의 OK
🌈 카카오톡id: ysoh1985
🌈 대표공인중개사 최원형대표 ☎ 010-7187-0507

ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
[매물설명]

✅ 남부터미널역 도보 6분 버스정류장 바로 앞 저렴한 전세 
✅ 모던하고 세련된 신축 빌라 천장에어컨 세탁기등 옵션 3룸 1화
✅ 서초동 학군좋고, 조용한 고급빌라 밀집지역
✅ 주차가능, 주변환경 우수!!
✅ 입주날짜 협의가능!!
✅ 늦은시간 문의 OK

ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
🟧 리얼리 공인중개사사무소
📍 건물,토지,상가,사무실,고급빌라,아파트 빌라 매매,전월세 📍
📍 매물 多, 손님 多
☎ 대표번호 02-558-1400 / 등록번호 11680-2017-00572
주소: 서울시 강남구 역삼동 732-14 1층
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
🌈 늦은시간 문의 OK
🌈 카카오톡id: ysoh1985
🌈 대표공인중개사 최원형대표 ☎ 010-7187-0507"
212032331,106,13,37.4765625,127.01513672,2504933093,
212032331,106,13,37.4765625,127.01513672,2504481675,"[교통] 
*도보 2분 지하철3호선 남부터미널역(4-2)출구 역세권 경부고속도로,서초IC로 교통편리

*아파트 근처 다양한 버스노선 이용가능


[교육]
*아파트 근처 초,중,고 (신중초등학교, 서일초등학교, 서중학교, 양재고등학교, 서울고등학교
상문고등학교, 서초고등학교, 은광여자고등학교) 학생들 등하교 편리 

*남부터미널 3호선,다양한 버스노선으로 대치동 학원가 교통편리 

*상가동 내부에 구립독서실 이용  (20:00시까지)


[편리]  
*상가동 지하에 헬스,수영,골프,요가(필라테스)등 고급스포츠센터 완비
사우나시설과 마사지실 이용가능(군인공제회 주관) 

*종량제쓰레기봉투를 사용하지 않고, 일반 봉지로 배출가능
각 층별로 쓰레기투입구 설치됨

*아파트 근처에 기쁨병원 ,롯데마트, 성모병원, 신세계백화점, 코스트코, 하나로마트 교통편리

*2023년 여름 상반기 남부터미널 지하도 2100평 미래형도심농장 , 복합문화공간 오픈

*아파트 내부의 지하3층 규모의 넓은주차장(한 집당 3대 등록가능)
  
*단지내 6,000평 규모의 산책로 이용가능


*까치부동산은 현대슈퍼빌상가 최초입점 대표부동산
*세무,절세방법 전문가 무료상담
*부동산 저금리금융 대출알선
*철저한 중개물건확인 및 배상보험제도
*부동산등기 업무알선
*확정일자 무료서비스
*친절한 사후관리 서비스

  (방문객 주차 무료제공)"
212032331,106,13,37.4765625,127.01513672,2503760495,"❤❤전세대출은 곤란❤❤

✅담당✅ 대표|공인중개사 홍 성용  010-9047-6878
⭐⭐⭐Global Real Estate Agent /  Eric  ⭐⭐⭐ 
⭐⭐⭐전속중개 ▪ 매매전문 컨설팅및중개 ⭐⭐⭐
⭐⭐⭐가 치 중 심 부 동 산 중 개®  ⭐⭐⭐

⛔공인중개사법에서 금지하고 있는 “중개보조원”에 의한
직접 중개광고 및 중개행위를 일절 금하고 있습니다⛔

✅✅✅ 매물정보 요약 ✅✅✅
⭕ 가격조건 : 보증금 2억

◼ 주소(위치) : 서초동1478-11 허브빌
◼ 건축물유형 : 근생*다세대 ◼ 사용승인 : 2018.11월
◼ 입주가능일 : 빠른입주 가능
◼ 구조  : 2룸 1욕실, 근생호실
◼ 옵션 : 에어컨,싱크대
◼ 총층 : 지상5층. 해당층 : 1층
◼ 총세대/주차 : 6세대 ,총주차 : 6대
◼ 공용관리비 : 8만 

✅✅✅ 추가확인사항▪가치중심의견 ✅✅✅
◼ 전세대출은 곤란(공부상 근생사무실)
====================================
✅ 가치중심™  부동산중개 ✅
대표 홍 성용 * 공인중개사 
☎ 02-523-6878 ☎ 010-9047-6878
⭐ 서울고 / 한양대 / JP College, Canberra Australia
⭐ 대한민국 대표 자산컨설턴트 50인 선정 – 매일경제
⭐ (전)가치투자 금융전략연구소 대표
=====================================
※제공한 사진과 면적은 다소 차이가 있을 수 있음"
212032331,106,13,37.4765625,127.01513672,2503496335,"문의 : 02-6336-0866
문의 : 02-6336-0866

#전문가의 한줄평 : 올리모델링 우면산 채광좋은 숲세권 전세

[기본 정보]
소재지 : 서울시 서초구 우면동 61
공급면적 : 95.8㎡ (28.98평)
전용면적 : 84.91㎡ (25.69평)
중개대상물종류 : 공동주택
층수 / 총 층수 : 고층/ 4층
입주가능일 : 즉시입주
방수 및 욕실수 : 3룸 2욕실
사용승인일 : 1994년 7월 28일 이후
주차대수 : 26대(세대당 1.08대)
관리비 : 10만원 + @
방향 : 거실기준 동향
거래형태 : 전세
가격 : 6억 5000

- 우면동 우성빌라입니다.
- 올인테리어 세대입니다.
- 컨디션 매우 훌륭합니다.
- 즉시 확인 가능하십니다.
- 문의 주시면 친절히 말씀 드리겠습니다,

문의 : 02-6336-0866
문의 : 02-6336-0866"
212032331,106,13,37.4765625,127.01513672,2504726529,"🔅  매물정보  🔅


✅ 지하철 : 남부터미널역 도보 13분

✅ 입주시기 : 협의(빠르게 가능)

✅ 전입신고 : 가능

✅ 옵션 : 에어컨2, 냉장고, 인덕션, 식기세척기, 붙박이장

✅ 주차 : 가능

✅ 특징 

🔶 서초동 조용한 주거 지역 위치한 투룸
🔶 실사용 평수 17평 대형 평수 
🔶 내부 컨디션 깔끔하고 임대인 성향 굿
🔶 보증금 조절 가능 * 3억 / 월 25만 * (협의가능)
🔶 문의주세요^^ 


✔️ 강남 인근 특성으로 인하여 하루 만에도 매물들이 계약 됩니다.
     문의 주시면 추가로 조건에 맞는 좋은집 끝까지 찾아드리겠습니다!

✔️ 전기, 수도, 가스 사용량만큼 개별부과
     기타 세부사항은 임대인 미고지 사항으로 알수 없음

✔️ 사진은 참고용 사진으로 실제와 조금 다를수도 있음


📢 전해드리는말 📢 

문의 주시는 물건 외에도 광고하지 못하는 A급 물건들이 너무 많이 있습니다.
고객님의 안전한 입주 최선을 다해 정직하게 도와드리겠습니다.

━━━━━━━━━━━━━━━━━━━━━━━━
➡ 빌라, 오피스텔, 아파트 전문 중개
━━━━━━━━━━━━━━━━━━━━━━━━

 고객의 입장에서 협의 사항을 최대한 조율하여 만족스러운 결과를 만들어 드리는 투유부동산 입니다.
 궁금한 점 및 문의 사항은 언제든 연락 주십시요. 
━━━━━━━━━━━━━━━━━━━━━━━━

매물 번호를 알려주시면 더욱 신속한 상담이 가능합니다.
━━━━━━━━━━━━━━━━━━━━━━━━"
212032331,106,13,37.4765625,127.01513672,2504537463,입주일은 3월 중순 이후 협의 가능합니다.
212032331,106,13,37.4765625,127.01513672,2504636111,"▣ 매물 설명 ▣
- 3호선 남부터미널역 도보5분거리 
- 조용한 주택가 
- 5-6년전 올수리/ 컨디션좋은 2룸
- 실사용면적 15정도
- 큰방2,화1,거실겸주방, 다용도실 구조
- 주차는 안되요
━━━━━━━━━━━━━━━━━
[곰 공인중개사사무소 ] 02) 522-4141
━━━━━━━━━━━━━━━━━
◎ 남부터미널역 1번출구앞 (다이소뒤/ 서초동 1621-5)
◎ 중개의뢰 매물 접수환영
◎ 아파트, 오피스텔,빌라 전세, 월세 등 모든 상담 가능합니다"
212032331,106,13,37.4765625,127.01513672,2503375987,
212032331,106,13,37.4765625,127.01513672,2504378802,"😃 서초 비버리캐슬 귀한 전세 매물입니다.
😃 즉시입주가능
😃 남향, 탑층, 아이들 키우기 좋고 우면산이 보이는 전망 좋은집
😃 보증보험, 전세대출가능
😃 옥상 테라스
😃 복층구조(아래층-방2+화1, 윗층-방1+화1)

언제든 편하게 문의주세요~^^

📞 010-2198-9970  📞
📞 010-2198-9970  📞

☑️서울 전역 오피스텔, 아파트 등 임대 / 매매 전문
☑️기업 고객용 PPT 발송 가능
☑️철저한 권리분석 , 보증금 안전한게 지킬 수 있는 집만 중개
☑️실매물, 실광고
――――――――――――――――――――――――――――
▶ 중개업소 소개

💯본 업소는 해링턴타워 단지내 부동산입니다.
💯철저한 권리분석으로 소중한 고객님의 자산 안전하게 지켜 드리겠습니다.
💯10여년 동안 직접 집을 구해본 경험으로 고객님의 입장에서
💯정확하고 친절하게 집을 구하실 수 있도록 함께 하겠습니다.

📞 010-2198-9970 📞
📞 010-2198-9970  📞

💎휴일에도 당직근무💎"
212032331,106,13,37.4765625,127.01513672,2503056259,"✅ 누리부동산중개사무소를 찾아주셔서 감사합니다    ✅
✅ 오직 정직과 믿음,고객입장에서만 중개해 드립니다 ✅

              
                ✴️   INFORMATION ✴️     

☑️  4룸/2화

☑️  초등학교~중,고 명문학군(신중초,서초중,서울,상문,서초,서문여고등)

☑️  2년전올리모델링(컨디션좋음)

☑️  주차1대가능

☑️  빠른입주

☑️  주택가로 완전조용하고 깨끗한환경"
212032331,106,13,37.4765625,127.01513672,2504408443,"▣ 매물 설명 ▣
- 3호선 남부터미널역 도보5-6분
- 조용한 주택가
- 우면산, 예술의전당 인접해 산책로 좋아요
- 관리비4만
- 엘베있고,주차가능해요
- 옵션 (벽걸이에어컨,드럼세탁기,인덕션)
- 반려동물 사육금지/ 실내금연

━━━━━━━━━━━━━━━━━
[곰 공인중개사/사무소 ] 02) 522-4141
━━━━━━━━━━━━━━━━━
◎ 남부터미널역 1번출구앞 (다이소뒤/ 서초동 1621-5)
◎ 중개의뢰 매물 접수환영
◎ 아파트, 오피스텔,빌라 전세, 월세 등 모든 상담 가능합니다"
212032331,106,13,37.4765625,127.01513672,2504129233,"───────────────────────

▣ 탑 공인중개사사무소 ▣
(TEL) 0 2 - 5 8 1 - 3 6 9 0
(H.P) 0 1 0 - 3 4 9 8 - 4 2 1 1 (카톡ID:  j4211)

───────────────────────

▣ 매 물 정 보 ▣

- 보증금 4억3000만원 
- 남부터미널역 바로 앞
- 편리한 대충교통 
- 생활인프라 훌륭
- 주차가능

───────────────────────

# 정직하고 성실하게 중개합니다!
# 허위 매물은 절대 광고하지 않습니다!
# 전화 / 문자 / 방문 / 카카오톡 상담 환영합니다!
# H.P : 010-3498-4211
# 카톡상담가능 (ID : j4211)

───────────────────────"
212032331,106,13,37.4765625,127.01513672,2504481792,"[교통] 
*도보 2분 지하철3호선 남부터미널역(4-2)출구 역세권 경부고속도로,서초IC로 교통편리

*아파트 근처 다양한 버스노선 이용가능


[교육]
*아파트 근처 초,중,고 (신중초등학교, 서일초등학교, 서중학교, 양재고등학교, 서울고등학교
상문고등학교, 서초고등학교, 은광여자고등학교) 학생들 등하교 편리 

*남부터미널 3호선,다양한 버스노선으로 대치동 학원가 교통편리 

*상가동 내부에 구립독서실 이용  (20:00시까지)


[편리]  
*상가동 지하에 헬스,수영,골프,요가(필라테스)등 고급스포츠센터 완비
사우나시설과 마사지실 이용가능(군인공제회 주관) 

*종량제쓰레기봉투를 사용하지 않고, 일반 봉지로 배출가능
각 층별로 쓰레기투입구 설치됨

*아파트 근처에 기쁨병원 ,롯데마트, 성모병원, 신세계백화점, 코스트코, 하나로마트 교통편리

*2023년 여름 상반기 남부터미널 지하도 2100평 미래형도심농장 , 복합문화공간 오픈

*아파트 내부의 지하3층 규모의 넓은주차장(한 집당 3대 등록가능)
  
*단지내 6,000평 규모의 산책로 이용가능


*까치부동산은 현대슈퍼빌상가 최초입점 대표부동산
*세무,절세방법 전문가 무료상담
*부동산 저금리금융 대출알선
*철저한 중개물건확인 및 배상보험제도
*부동산등기 업무알선
*확정일자 무료서비스
*친절한 사후관리 서비스

  (방문객 주차 무료제공)"
212032331,106,13,37.4765625,127.01513672,2503580215,"🎷  매물정보 🎷

✅ 입주시기: 협의입주

✅ 관 리 비: 약 20만원 (아파트 관리규약에 따름)

✅ 주     차: 주차가능

✅ 방     향: 건물 출입구기준 (임차인의 거주중 또는 내부확인이 어려운 경우, 건물 출입구 방향이 기준이 될수 있습니다.)

✅ 참고사항
   👉 다가구 주택일 경우, 정확한 평수 확인이 어려움이 있어, 실제 평수와는 상이할수 있습니다.

   👉 융자부분은 경우 따라, 개별확인하여 드리니 문의주시면 됩니다.

   👉 업로드 된 사진은 100% 실사진입니다. 다만, 임차인이 거주중 또는 여건상 실사진 촬영이 불가한 경우에는, 같은타입 또는 다른층의 셈플방의 사진으로 대체할수 있으니, 참고해 주시면 됩니다.

   👉 원하시는 조건에 맞는, 다수의 매물을 동시에 확인해 드리겠습니다. 

✅ YouTube  : https://www.youtube.com/@MANI_TV

✅ Blog        : http://blog.naver.com/manitv

✅ 문의전화  : ☎ 02-518-3077,  ☎ 010-4965-4545 
                       마니공인중개사사무소 대표 박재윤"
212032331,106,13,37.4765625,127.01513672,2505020760,
212032331,106,13,37.4765625,127.01513672,2502668734,"* 우면산, 예술의 전당이 한눈에 들어옵니다. 

* 특올수리, 남향 로얄층 

* 넓은 거실 + 방5 + 욕실 3개 

* 전용 주차 3대, 지하에 창고도 있습니다. 

* 집은 약속하면 편하게 볼수 있습니다.

* 반전세도 가능 보증금 22억 월세 400만원

* 즉시 입주 

"
212032331,106,13,37.4765625,127.01513672,2503839284,"1. 반지층 방3개 화장실1개
2.전세금 16,000만원 
  관리비 3만원, 수도,전기,가스 별도 납부
3.주차 협의 가능"
212032331,106,13,37.4765625,127.01513672,2502618661,"한층 1세대 (옆집없음)
전세대출 가능
다락방도 난방 됩니다. 
승강기
에어컨 
3룸 화2
주차가능 

초.중.고 5개 명문학교 인접 
롯데대형마트 서초점도 가까이 있습니다
예술의전당.서초IC,우면산,서리풀공원도 인접해 있어요  "
212032331,106,13,37.4765625,127.01513672,2503706011,"#전문가 한줄평 : &quot;대형 단독테라스를 품은 희소성 높은 귀한세대 화이트톤 올수리 완료&quot;

[기본정보]
소재지 : 서울시 서초구 서초동 1533, 한신리빙타워
공급면적 : 166.85㎡ (50.47평)
전용면적 : 126.29㎡ (38.2평)
중개대상물종류 : 공동주택(아파트)
해당층/총층 : 저층/19층
입주가능일 : 즉시입주(협의가능)
방/욕실수 : 4/2
사용승인일 : 1999.04.21
주차대수 : 163대(세대당 1.58대)
방향 : 거실기준 남향
관리비 : 28만원+@
거래형태 및 금액 : 매매 20억원 / 전세 12억원

[현장확인 담당자 브리핑]
- 대형 단독 테라스를 품은 몇안되는 귀한 로얄세대.
- 22년 7월 배관까지 올교체 올리모델링 완료하여 우수한 내부컨디션.
- 소유주 직접 거주하고있어 관리상태 양호.
- 도보가능거리 서울고등학교,서초중학교 학군 우수.
- 도보가능거리 수많은 버스 정류장 보유한 입지.
- 거실기준 남향으로 채광이 너무 예쁜집.

더 궁금하신 사항은 언제든 문의주세요.
친절히 안내드리겠습니다.

ㅡㅡㅡㅡㅡㅡㅡㅡluxuryNhouseㅡㅡㅡㅡㅡㅡㅡㅡ
☏ 문의전화 : 0 2 - 6336 - 0858
☏ 문의전화 : 0 2 - 6336 - 0858
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
대한민국 NO.1 고급주거 부동산중개

럭셔리앤하우스 부동산중개(주)
고급빌라, 고급주택, 고급주상복합
아파트, 펜트하우스, 타운하우스"
212032331,106,13,37.4765625,127.01513672,2502449072,
212032331,106,13,37.4765625,127.01513672,2502374213,"❤❤2년전 올리모델링,컨디션A급❤❤

✅담당✅ 대표|공인중개사 홍 성용  010-9047-6878
⭐⭐⭐Global Real Estate Agent /  Eric  ⭐⭐⭐ 
⭐⭐⭐전속중개 ▪ 매매전문 컨설팅및중개 ⭐⭐⭐
⭐⭐⭐가 치 중 심 부 동 산 중 개®  ⭐⭐⭐

⛔공인중개사법에서 금지하고 있는 “중개보조원”에 의한
직접 중개광고 및 중개행위를 일절 금하고 있습니다⛔

✅✅✅ 매물정보 요약 ✅✅✅
⭕ 가격조건 : 보증금 4.5억

◼ 주소(위치) : 서초동1472-12(서초3동)
◼ 건축물유형 : 근생*다세대 ◼ 사용승인 : 2004.9.24
◼ 입주가능일 : 12월8일 만기,입주협의가능
◼ 구조  : 3룸 1욕실,2년전 화이트톤올리모델링
◼ 옵션 : 에어컨
◼ 총층 : 지상5층. 해당층 : 3층
◼ 총세대/주차 : - ,총주차 : 6대
◼ 공용관리비 : 10만 

✅✅✅ 추가확인사항▪가치중심의견 ✅✅✅
◼ 전세대출,보증보험 가입가능
◼ 주차가능
====================================
✅ 가치중심™  부동산중개 ✅
대표 홍 성용 * 공인중개사 
☎ 02-523-6878 ☎ 010-9047-6878
⭐ 서울고 / 한양대 / JP College, Canberra Australia
⭐ 대한민국 대표 자산컨설턴트 50인 선정 – 매일경제
⭐ (전)가치투자 금융전략연구소 대표
=====================================
※제공한 사진과 면적은 다소 차이가 있을 수 있음"
212032331,106,13,37.4765625,127.01513672,2502366925,"❤❤방,거실 넓게빠진구조❤❤

✅ 담당✅ 대표|공인중개사 홍 성용  010-9047-6878
⭐⭐⭐Global Real Estate Agent /  Eric  ⭐⭐⭐ 
⭐⭐⭐전속중개 ▪ 매매전문 컨설팅및중개 ⭐⭐⭐
⭐⭐⭐가 치 중 심 부 동 산 중 개®  ⭐⭐⭐

⛔공인중개사법에서 금지하고 있는 “중개보조원”에 의한
직접 중개광고 및 중개행위를 일절 금하고 있습니다⛔

✅✅✅ 매물정보 요약 ✅✅✅
⭕ 가격조건 : 보증금3.55억

◼ 주소(위치) : 서초동1432-24 
◼ 건축물유형 : 근생*다세대 ◼ 사용승인 : 2003년 6월
◼ 입주가능일 : 즉시입주가능
◼ 구조  : 전용16.4평,2룸 1욕실,방베란다
◼ 옵션 : 쿡탑2구.싱크대
◼ 총층 : 지하1층/지상4층. 해당층 : 3층
◼ 총세대/주차 : 3호5세대 ,총주차 : 5대
◼ 공용관리비 : 8만, 승강기는 없음

✅✅✅ 추가확인사항▪가치중심의견 ✅✅✅
◼ 주택임대사업자로 안심전세, 보증금반환보증보험 의무가입
◼ 버팀목손님 위해 보증금3억에 일부월세 가능
====================================
✅ 가치중심™  부동산중개 ✅
대표 홍 성용 * 공인중개사 
☎ 02-523-6878 ☎ 010-9047-6878
⭐ 서울고 / 한양대 / JP College, Canberra Australia
⭐ 대한민국 대표 자산컨설턴트 50인 선정 – 매일경제
⭐ (전)가치투자 금융전략연구소 대표
=====================================
※제공한 사진과 면적은 다소 차이가 있을 수 있음"
212032331,106,13,37.4765625,127.01513672,2504103624,"서울고 상문고 명문학군,서초중,신중초 인접한 교육환경 최적.
우면산,예술의전당 인접 해 있어  공기좋고 문화생활과 산책하기에 좋은 조건
2호선,3호선 전철 도보 10분내 이용가능,대중교통 이용이 편리한 사통팔달의 교통조건.
조용하고 쾌적한 주거지역에 위치.
연락주시면 성실,책임 중개로 함께 하겠습니다~^^
양지공인중개사사무소
02-581-3737,010-3277-9351





"
212032331,106,13,37.4765625,127.01513672,2503237683,"* 우면산, 예술의전당 인근 조용쾌적하며 시야채광좋은 정원조망 남향 웰빙아파트
* 내외부 럭셔리하며 보안 철저 및 주차장(세대당3대가능),피트니스센터,지하개별창고 완비됨 
* 지하철 2,3호선(방배역,남부터미널역) 이용가능하며 경부고속도로,88올림픽대로 접근 용이함
* 주변가까이 초,중,고교(서울,상문,서초) 및 한국예술종합학교가 있어 교육환경 최상입니다.

~~아파트 전문부동산입니다.
친절하게 정성껏 모시겠습니다~`"
212032331,106,13,37.4765625,127.01513672,2503440943,"♥전용면적 12평, 주방 및 거실 + 방1(미닫이문 분리) + 화장실 구조입니다.

♥남향, 로얄층, 전망 (정신이 맑아지는 우면산 뷰🏕) 아주 좋습니다. 

♥아파트입주민 전용 휘트니스센터, 사우나, 골프연습장, 탁구장, 북카페 등 커뮤니티 시설 있습니다.

♥편리한 100% 자주식 주차이며, 1대 무료로 등록하여 이용 가능합니다.

♥냉장고, 세탁기, 에어컨, 가스레인지 등 빌트인 되어 있습니다.



🏠 단지 및 인프라
 • 세대수: 329세대(주상복합)
 • 쇼핑, 문화, 건강의료시설
   신세계백화점,롯데슈퍼프레시, 예술의전당, 우면산, 서울성모병원
 • 편리한 교통
   3호선 남부터미널역 초역세권
   남부터미널, 고속터미널, 서초IC, 경부고속도로, 남부순환로


▶ 퍼펙트부동산 ◀   
한 자리에서 20년 동안 중개하고 있는 부동산입니다.
광고하지 않은 매물 다수 보유하고 있으니, 편하게 문의주세요.
최상의 매물로 맞춤 중개해드리겠습니다. 

☎ 02-585-5114 
서초동 1445-4, 래미안서초유니빌 1층 (남부터미널역 4번출구 앞)"
212032331,106,13,37.4765625,127.01513672,2503478819,"건축물 대장에는 사무실로 되어 있음, 매매 2억9천5백만원 가능
외부에 작은 창고가 있음, 창가에 정원이 있어 주거환경에 좋음"
212032331,106,13,37.4765625,127.01513672,2503480676,"승강기 있음,  매매가 8억이나 필요시 전세 입주가능함 6억5천( 허그안심전세대출 원하시면 공시가격이 6억이므로 필요시 보증금 6억에 월세25만원가능), 현관문앞에 창고도 있음"
212032331,106,13,37.4765625,127.01513672,2504065186,"▣ 매물 설명 ▣
- 동향으로 전망트임 
- 3호선 남부터미널역 도보4분
- 예술의 전당앞 조용한 주택가에 위치
- 194세대 /2개동/ 2001년 12월 준공/ 최고15층
- 지하1~2층 주차 매우편하고 
- 주차는 (세대당1.46대) 
- 단지내 놀이터 공간있어 아이 키우기 좋아요
- 학군도 명문 (신중초~ 서초중~ 서울고,상문고,서초고,반포고등) 

━━━━━━━━━━━━━━━━━
[곰 공인중개사사무소 ] 02) 522-4141
━━━━━━━━━━━━━━━━━
◎ 남부터미널역 1번출구앞 (다이소뒤/ 서초동 1621-5)
◎ 중개의뢰 매물 접수환영
◎ 아파트, 오피스텔,빌라 전세, 월세 등 모든 상담 가능합니다"
212032331,106,13,37.4765625,127.01513672,2503616377,
212032331,106,13,37.4765625,127.01513672,2504701130,"- 3호선 남부터미널역 도보2분
- 13평형 (실평수11평)
- 미닫이문 분리형
- 냉장고, 세탁기, 에어컨, 가스렌지, 붙박이장, 신발장 등
- 자주식 주차장(지하 2층~4층) 주차 한 대 무료
- 남부터미널, 우면산, 예술의전당, 경부고속도로 인접
- 롯데마트, 이마트 에브리데이, 은행, 우체국 등 생활편리성 우수

***기타 문의사항은 전화주시면 친절히 상담해드리겠습니다***

♥원공인중개사사무소♥
* 남부터미널역 4번출구 앞. 다양한 물건 보유
* 한 자리에서 20년 운영중인 전문 중개사 
* 방문 전 연락주시면,집보시기 편리하게 예약해드리겠습니다.
* 상담전화 : 02-522-8989, 010-3784-3616 (언제든지 상담전화 환영합니다)"
212032331,106,13,37.4765625,127.01513672,2501109952,
212032331,106,13,37.4765625,127.01513672,2504661407," 내부 깔끔하게 잘 관리된 대형 전세 3호선 남부터미널역 역세권 넉넉한주차
언제든지 문의주세요 
전화주시면 자세한 상담도와드리겠습니다
 "
212032331,106,13,37.4765625,127.01513672,2500945860,"🎷  매물정보 🎷

✅ 입주시기: 빠른입주가능

✅ 관 리 비: 7만원 

✅ 주     차: 주차가능

✅ 방     향: 건물 출입구기준 (임차인의 거주중 또는 내부확인이 어려운 경우, 건물 출입구 방향이 기준이 될수 있습니다.)

✅ 참고사항

   👉 다가구 주택일 경우, 정확한 평수 확인이 어려움이 있어, 실제 평수와는 상이할수 있습니다.

   👉 융자부분은 경우 따라, 개별확인하여 드리니 문의주시면 됩니다.

   👉 업로드 된 사진은 100% 실사진입니다. 다만, 임차인이 거주중 또는 여건상 실사진 촬영이 불가한 경우에는, 같은타입 또는 다른층의 셈플방의 사진으로 대체할수 있으니, 참고해 주시면 됩니다.

   👉 원하시는 조건에 맞는, 다수의 매물을 동시에 확인해 드리겠습니다. 


✅ YouTube  : https://www.youtube.com/@MANI_TV

✅ Blog        : http://blog.naver.com/manitv

✅ 문의전화  : ☎ 02-518-3077,  ☎ 010-4965-4545 
                       마니공인중개사사무소 대표 박재윤"
212032331,106,13,37.4765625,127.01513672,2504130015,"내부상태 아주좋습니다.
입주일자 최대한 협조해드립니다.
초역세권 주거지역내 조용하고 살기좋은 아파트입니다.
전화문의주세요^^"
212032331,106,13,37.4765625,127.01513672,2500885792,"* 우면산,예술의전당 인근 조용쾌적한 남향 빌라
* 지하철(3호선 남부터미널역)이용 및 경부고속도로,88올림픽대로 접근용이함
* 주변 초,중,교교(서울,상문,서초)및 한국예술종합학교가 있어 교육환경 우수합니다.

~~바로 연락주세요
친절하게 정성껏 모시겠습니다~~"
212032331,106,13,37.4765625,127.01513672,2502816747,"△▲ 위 매물번호로 문의주시면
   😙 더 빠른상담이 가능합니다 🤓

━━━━━신현대공인중개사무소━━━━━

☎010-3269-9934☎
☎010-3269-9934☎

💝 매물 설명
✔ 모두가 선호하는 구조!!
✔ 보다 넓은 사이즈!!
✔ 입주 협의 !!
✔ 모든조건 최대한 협의 해드립니다!



100% 실매물
좋은집을 위한 3박자 
고객니즈파악, 좋은조건을위한 협상,
전문적인 계약진행
최고의 집을 위해 신현대가 약속드립니다 

━━━━━신현대공인중개사무소━━━━━━

📞언제든 상담 가능 합니다.
📞언제든 상담 가능 합니다."
212032331,106,13,37.4765625,127.01513672,2502885666,"△▲ 위 매물번호로 문의주시면
   😙 더 빠른상담이 가능합니다 🤓

━━━━━신현대공인중개사무소━━━━━

☎010-3269-9934☎
☎010-3269-9934☎

💝 매물 설명
✔ 모두가 선호하는 구조!!
✔ 보다 넓은 사이즈!!
✔ 입주 협의 !!
✔ 모든조건 최대한 협의 해드립니다!



100% 실매물
좋은집을 위한 3박자 
고객니즈파악, 좋은조건을위한 협상,
전문적인 계약진행
최고의 집을 위해 신현대가 약속드립니다 

━━━━━신현대공인중개사무소━━━━━━

📞언제든 상담 가능 합니다.
📞언제든 상담 가능 합니다."
212032331,106,13,37.4765625,127.01513672,2503513834,"정남향 
입주협의
놀이터
경비실 
지상,지하주차장 
명문학군 인접 (서울고,상문고,서초고,서초중,신중초)
"
212032331,106,13,37.4765625,127.01513672,2503981427," 초역세권 분리형구조 소형아파트 전세매물
빠른입주가능합니다
전화주시면 자세한 상담도와드리겠습니다 "
