lgeo,count,z,lat,lon,atcl_no,atcl_price,atcl_cost,atcl_description,atcl_location
212032333,85,13,37.48985713,127.0161562,2508259707,"2억 8,000",7만원,"【 선일부동산 전속관리빌라】
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
   선일부동산 공인중개사 사무소  0 1 0 - 6 7 6 9 - 2 1 4 2       
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓

▣ 위 치 정 보 ▣ 
ㆍ3호선 교대역, 2호선 남터역 더블역세권
ㆍ생활인프라, 교통인프라 우수

▣ 매 물 정 보 ▣
ㆍ구조 : 방2, 화장실1, 거실
ㆍ평수 : 실11평
ㆍ주차 : 1대(지정주차아님)
ㆍ옵션 : 에어컨,세탁기,가스렌지
ㆍ시설 : CCTV, 엘리베이터, 무인택배함
ㆍ상태 : 준신축급 내,외부상태 매우깨끗 
ㆍ특징 : 보증보험, 전세대출 가능
             거실,안방 동향으로 채광, 통풍 좋음

〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
 이외 다수의 물건 보유중으로 모든 부동산관련 상담합니다
 항상 고객의 입장에서 정직하게 중개합니다
 자세한 내용은 전화주시면 친절히 안내 드립니다.
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓

【 선일부동산공인중개사사무소 】 0 1 0 - 6 7 6 9 - 2 1 4 2",https://m.land.naver.com/near/article/2508259707
212032333,85,13,37.48985713,127.0161562,2508081473,"2억 5,000",8만원,,https://m.land.naver.com/near/article/2508081473
212032333,85,13,37.48985713,127.0161562,2508162325,3억,10만원,"❤❤사실상 지상층에 가까운 넓은구조❤❤

✅담당✅ 대표|공인중개사 홍 성용  010-9047-6878
⭐⭐⭐ Global Real Estate Agent /  Eric  ⭐⭐⭐
⭐⭐⭐ 전속중개 ▪ 매매전문 컨설팅및중개  ⭐⭐⭐
⭐⭐⭐ 가 치 중 심 부 동 산 중 개® ⭐⭐⭐

⛔공인중개사법에서 금지하고 있는 “중개보조원”에 의한
직접 중개광고 및 중개행위를 일절 금하고 있습니다⛔

✅✅✅ 매물정보 요약 ✅✅✅
⭕ 가격조건 : 전세3억

◼ 주소(위치) : 서초동1603-41
◼ 건축물유형 : 단독  ◼ 사용승인 : 1983년 9월
◼ 입주가능일 : 빠른입주 가능
◼ 구조  : 실28평선, 크게빠진거실및방,2룸 1욕실,베란다
◼ 옵션 : 싱크대
◼ 총층 : 지하1층/지상2층. 해당층 : 지층전체, 거의 지상층
◼ 가구(호실)수 및 주차 : 3가구. 주차협 가능
◼ 관리비 : 10만원

✅✅✅ 추가확인사항▪가치중심의견 ✅✅✅
◼ 전세대출 가능
◼ 내부 컨디션 좋은 상태
◼ 정남향
====================================
✅ 가치중심™  부동산중개 ✅
대표 홍 성용 * 공인중개사 
☎ 02-523-6878 ☎ 010-9047-6878
⭐ 서울고 / 한양대 / JP College, Canberra Australia
⭐ 대한민국 대표 자산컨설턴트 50인 선정 – 매일경제
⭐ (전)가치투자 금융전략연구소 대표
=====================================
※ 제공한 사진과 면적은 다소 차이가 있을 수 있음",https://m.land.naver.com/near/article/2508162325
212032333,85,13,37.48985713,127.0161562,2507826554,"1억 9,000",17만원,"◆ 코업레지던스(복층).교대역5분거리 ◆

※ 귀한전세. 전입가능.입주:협의.전세대출가능

■ 서초동 최상의 주거,업무용(복층)오피스텔입니다.
■ 강남역7분,교대역5분 더블역세권에 위치함.
■ 151전,세대 복층,단일평형으로 설계됨.
■ 복층타입이라 층고 4미터~ 탁트인 개방감!
■ 계약면적12평 전용:1층-7.4평.2층-3.5평=合10.9평
■ 현관,지하,각층 CCTV설치(철저한보완)
■ 기본관리비 평당1만원선.기계식주차(유료)
■ 대성학원,메가스터디,중앙학원 도보10분거리내,위치.

■ ◀ 입주민을 위한편의시설물 ▶ ■ 

◈ 지하2층 휘트니스헬스장 무료이용.

♣ 옵션: 드럼세탁기.에어컨,전자렌지,냉장고,인덕션렌지
         책상,쇼파,붙박이장,침대(메트리스),TV,...

◆ 하나부동산은 코업레지던스 총 154 세대중
   약140개 이상의물건을 전속,임대관리中입니다.

〓 보증금은 원하시는금액에 맞춰드리겠습니다.
   (보증금이↑면,월세↓))전입가능,전입불가 차이가있습니다.
〓 월세:5백/85~90.1천/80~85.2천/75~80.3천/70~75
〓 단기:2개월(보3백/260)3개월(보3백/380)연장가능
〓 매매:2억~2천. 전세:1억9천~2억 선 입니다.
  

◀ 교대역주변 하림,서초아르누보3.코업레지던스을 300개정도
   전문으로 중개하는 부동산입니다. 신뢰를 바탕으로,영업합니다.▶

♥ 전화주세요.친절히 안내해 드릴께여 ~^^**♥
",https://m.land.naver.com/near/article/2507826554
212032333,85,13,37.48985713,127.0161562,2507514096,"2억 3,000",18만원,"서초사랑의부동산 02)599-0059
010-2052-0059",https://m.land.naver.com/near/article/2507514096
212032333,85,13,37.48985713,127.0161562,2507882754,"2억 9,000",10만원,"2019년 준공 깔끔한 빌라
방3,화1,거실,다용도실 구조
천정형에어컨,가스렌지 있습니다.
협의입주  가능합니다.
월세전환 협의 가능합니다
*주택임대사업자 주택입니다.
*1억/82
*1억6천/57 
*2억5천/20 등등 전환협의가능
*주차는 거주자우선주차 신청해야 합니다.

스마트공인010-7172-6002",https://m.land.naver.com/near/article/2507882754
212032333,85,13,37.48985713,127.0161562,2508851780,"2억 3,000",15만원,"-21평(실16평-복층4평포함)
-풀옵션(냉장고,세탁기,에어컨,가스쿡탑)
-주차 무료(기계식주차-SUV주차불가)
-편리한 교통(2,3호선 교대역 도보 5분/2호선 강남역 도보7분)
-저렴한관리비(평당 5천원)

*더 우리부동산 중개법인 주식회사*
02-599-2900/010-5342-9749",https://m.land.naver.com/near/article/2508851780
212032333,85,13,37.48985713,127.0161562,2508779851,"2억 5,000",15만원,"내부상태 최상급호실
입주일자  6월이전 최대한 맞춰드립니다.
전입신고 가능합니다.
전화문의주세요^^",https://m.land.naver.com/near/article/2508779851
212032333,85,13,37.48985713,127.0161562,2508716457,3억,8만원,"▣ 서초센트럴아이파크 오피스텔 ▣

    ▶ 아파트 2개동(총318세대)과 오피스텔 480세대로 구성,
  
    ▶ 걸어서 예술의 전당, 우면산, 한강 유원지 이용 가능한 
        문화의 중심지 

    ▶ 사통팔달 교통의 요지로 지하철2호선 서초역·교대역
        3호선 교대역·남부터미널역에서 도보 7분 거리

    ▶ 말이 필요 없는 교육의 중심(강남 8학군)
        서울고등학교, 서초고등학교 서초중학교,신중초등학교 등

    ▶ 관리비가 저렴하고 주차가 편리하며
       지하1층 이마트 에브리데이가, 
       지상 1층 편의점, 세탁소, 안경원, 투썸플레이스 등
       편의시설 잘 갖추어져 있어서 인기 많습니다 

     ♥ 무엇이든 물어보세요 
        다량의 매물을 확보한 서초센트럴아이파크 입점부동산입니다.
     ♥ 최선을 다하는 센트럴파크부동산이 되겠습니다.
        ☏ 010-2203-1004    02)525-8924",https://m.land.naver.com/near/article/2508716457
212032333,85,13,37.48985713,127.0161562,2507607335,"2억 9,700",8만원,"◈◈ 매물 상세정보 ◈◈

【 교   통 】 2호선 서초역 
【 층   수 】 2층
【 승강기 】 유
【 주   차 】 가능
【 관리비 】 8만원
【 입   주 】 3월말 협의입주
【 대   출 】 가능
【 보   증 】 가능

▶▶ 부동산 오시는길 ◀◀

【 내방역 8번출구 도보 1분 매경부동산중개법인】
【 서울시 서초구 방배동 876-24 1층 주차가능 】

☎☎ 소속공인중개사 김실장 010-7739-0320 ☎☎
☎☎ 소속공인중개사 김실장 010-7739-0320 ☎☎

◇ 24시간 언제나 친절한 상담 해드립니다.
◇ 원하시는 물건 찾을 때까지 1:1 전담 서비스
◇ 방배동.사당동,반포동,서초동 내 부동산전문
◇ 계약서/등기사항 꼼꼼히 설명 드립니다
◇ 본 물건 외 다양한 매물 준비 되어 있습니다
==================================
※ 엄선된 매물,확실한 권리분석으로 신뢰감있는
   매경부동산의 모습을 보여드리겠습니다~

☎☎ 소속공인중개사 김실장 010-7739-0320 ☎☎
☎☎ 소속공인중개사 김실장 010-7739-0320 ☎☎",https://m.land.naver.com/near/article/2507607335
212032333,85,13,37.48985713,127.0161562,2507361322,1억,5만원,"** 주차안됩니다.  
** 도배,장판 새로했습니다.
** 보증금 조정가능
** 세탁기,냉장고,에어컨, 가스렌지 있습니다. 
** 빠른입주 협의가능합니다.
",https://m.land.naver.com/near/article/2507361322
212032333,85,13,37.48985713,127.0161562,2507600646,"2억 9,700",8만원,"〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
청 년 부 동 산
☎ 02-522-4493 / 010-4826-4490
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓

매물 설명
*. 본사진은 분양 때의 사진입니다.
⊙ 위치 : 서초역 도보 7분
⊙ 구조 : 1룸+1거실+1화장실 (분리형 원룸)
⊙ 전세 : 2.97억원 (관리비 8만원)
⊙ 입주가능일 : 3월말, 협의입주 가능
⊙ 풀옵션 : 인덕션, 에어컨, 세탁기, 냉장고
⊙ 주차가능
⊙ 보증보험 가입 가능


〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓       

◈안녕하세요. 청년부동산 입니다.
◈임대인에게 받은 직접 실매물만을 광고합니다. 
◈허위매물은 광고하지 않습니다. 
◈언제든지 방문 해 주세요~ 주차 무료입니다~
◈매물 상담이나 궁금하신 점이 있으면 연락주세요. 
◈성심성의껏 답변드리겠습니다. 

〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
청 년 부 동 산
☎ 02-522-4493 / 010-4826-4490
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓",https://m.land.naver.com/near/article/2507600646
212032333,85,13,37.48985713,127.0161562,2506674033,"2억 2,000",0원,"* 2018년 리모델링 수리한 집입니다.

* 약간 잠겨있는 반지층이라 1층같습니다.
 
* 안방이 넓은 투룸이고 세탁실이 따로있습니다.

* 이중문해놔서 방음 단열 좋습니다.

* 월 관리비없습니다. ( 정화조 청소비만 부담 )

* 주차1대 가능합니다.

* 교통편리합니다.

* 교대역, 남부터미널역 도보10분내 이동가능하고
버스정류장 도보 2분내에 있습니다.

* 치안좋은 서초동 동네가 조용하고 안전합니다.

* 전세대출 가능합니다.


* 현재 옵션 : 가스레인지, 싱크대
&lt;&lt; 임차인 필요시 풀옵션 맞춰드립니다 &gt;&gt;


※ 입주 가능일 : 10월 13일 이후 가능합니다.",https://m.land.naver.com/near/article/2506674033
212032333,85,13,37.48985713,127.0161562,2508344445,"1억 8,000",10만원,뻥뷰원룸.LH.SH.HF가능.보증보험가능.전세권설정가능.반려동물가능.남부터미널역교대역도보7분,https://m.land.naver.com/near/article/2508344445
212032333,85,13,37.48985713,127.0161562,2507113717,"1억 6,700",10만원,"* 교대역 역세권 원룸

* 남향 채광 최고 / 베란다 공간있음

* 에어컨 냉장고 세탁기 가스렌지 옵션 

* 화장실 크고 창문 있어서 환기 용이

* 방 사이즈 좋고  전세대출 가능/ 임대인이 보증보험 가입

* 임대사업자 물건으로 귀한 전세물건

* 도배 새로 해줄수 있음. 에어컨 교체 예정",https://m.land.naver.com/near/article/2507113717
212032333,85,13,37.48985713,127.0161562,2507038601,3억,5만원," ▶생활 편의시설
- HUG전세대출, HF전세대출 가능한 융자 없는 3룸 
- 근처 편의점, 음식점, 카페, 치킨, 세탁 등등 생활편의 인프라 풍족
- 교대역 도보 5분거리 

▶가격 및 상태
- 주변 시세대비 저렴한 가격
- 연식대비 깔끔한 상태
- 역에서 멀지 않은 거리
 
**✳️  방문하여 촬영한 100% 실매물입니다! ✳️**

**보신 매물 외에도 조건 맞춰 집 찾아드립니다!!**
▶ 문의 양식 
1.희망지역:  ex)2호선 교대역~ 선릉역
2.입주일 ex) 12월 31일
3.희망금액 ex) 월세 2000/80
4.희망하시는 대출 상품 ex) hug 버팀목 
5.주차유무 ex) 1대
6.반려동물유무 ex) 강아지 1마리
7.추가 원하는 사항: ex) 보증보험 가입가능한 집

▶더큼 공인중개사 사무소 안내
1. 대항력 있는 안전한 매물을 우선으로 중개 합니다.
 - 임차인의 전입일이 말소 기준권리보다 빠를 것 (선순위 권리가 없는 매물)

2. 매매가를 분석하여 알려드리며 매매가 대비 전세가율이 70% 이하의 안전한 매물을 우선으로 중개합니다.
  예시) 매매가 10억, 전세가 7억 = 전세가율 70%

3. 추가 안전성을 위한 정보 제공을 원칙으로 합니다.
-임대인의 미납세금 안내:
임대인의 미납세금 여부를 확인하여 안전한 거래를 보장합니다.
-확정일자 부여 현황안내: 
확정일자 부여 현황을 통해 임차인의 권리 보호를 강화합니다.
전-입가구 등 선순위 권리 관계 안내:
 선순위 권리 관계를 철저히 분석하여 임차인의 권리를 보호합니다.
-소액임차인 최우선변제권 안내: 
소액임차인의 최우선변제권을 확인하여 안전한 거래를 지원합니다.
- 전세금 반환보증보험 안내: 
  전세금 반환보증보험에 대한 자세한 안내를 통해 임차인의 안전성을 높입니다.
  등록번호:11650-2024-00162

대표공인중개사:김주현
010-9038-5328 ",https://m.land.naver.com/near/article/2507038601
212032333,85,13,37.48985713,127.0161562,2507029305,2억,12만원,"━━━━━━━━━━━━━━━━━━━━━━━━━━━

■ 서 강 공 인 중 개 사 사 무 소 ■

■ ℡. 0 2 - 5 4 6 - 8 2 4 9 ■

■ 카 톡 아 이 디: lhbum1205 ■

━━━━━━━━━━━━━━━━━━━━━━━━━━━


□ 매물안내

ㅁ 서초동 1643-14 트리플 역세권 전세대출가능합니다
ㅁ 1룸 1화장실 분리형 가구배치 용이합니다
ㅁ 반전세 가능합니다
ㅁ 관리비 12만원 주차편리합니다
ㅁ 시스템에어컨 2대
ㅁ 입주협의가능, 지정주차

* 궁금하신 사항은 전화로 문의하시면 친절히 상담해드리겠습니다.

━━━━━━━━━━━━━━━━━━━━━━━━━━━

이 매물 외에도 다양한 매물을 보유하고 있습니다.

전화 상담 시 효율적으로 정보를 제공할 수 있습니다.

좋은 물건만 추천해드리겠습니다.",https://m.land.naver.com/near/article/2507029305
212032333,85,13,37.48985713,127.0161562,2508012115,"2억 3,000",12만원,"-복층구조(전용 16평-1층 12평/2층 4평)
-전세권설정(전입신고불가)
- 깨끗한 내부
-주차무료(기계식주차-SUV주차불가)
-편리한교통(교대역 도보5~7분/강남역 도보7분)

*더 우리부동산 중개법인(주)*
02-599-2900/010-5342-9749",https://m.land.naver.com/near/article/2508012115
212032333,85,13,37.48985713,127.0161562,2506405766,2억,7만원,"▣사방부동산중개 ▣
☎ 담당공인중개사/ 김세경 02-3486-2722☎
(일반전화주시면 핸드폰으로 연결되니 24시간 편한시간에 연락주세요)

 ν아파트/ 빌라/ 오피스텔/ 원룸 전문
 ν23년 경력의 교대역 현지업체
 ν교대역 13번 출구에 위치
  
▶ 건물명 : 장원빌라
▶ 위치 : 교대역 도보 3분 
▶ 보증금 : 1,000만
▶ 월세 : 80만
▶ 관리비 : 7만(수도/ 전기/ 가스요금 별도)

▶ 임대면적/ 전용면적 : 15평( 49.6㎡)/ 10평( 33.1㎡)
▶ 해당층/전체층 : 3층/ 5층
▶ 사용승인 : 2003년 1월 22일
▶ 주  차 : 불가능
▶ 옵  션 : 세탁기+에어컨+냉장고+가스렌지+옷장 등
▶ 구  조 : 방1개+욕실1개 등
▶입주시기 : 즉시

 ▣사방부동산중개  ▣
☎ 담당공인중개사/ 김세경 02-3486-2722☎
(일반전화주시면 핸드폰으로 연결되니 24시간 편한시간에 연락주세요)",https://m.land.naver.com/near/article/2506405766
212032333,85,13,37.48985713,127.0161562,2506467319,"2억 6,600",10만원,"현재 해당 호수 실제 사진이니 사진을 참고해주세요.

✔️서초역 도보 7분거리에 위치한 2룸1욕실 주택입니다.
✔️남향으로 채광이 좋으며 방이 큽니다.
✔️엘레베이터가 있으며 지하주차장 병렬주차로 주차가 편리합니다.
✔️임대사업자 물건으로 안전하고 저렴한 물건 입니다.
✔️입주는 25년 3월초부터 협의 가능합니다.
※ 도배 예정

편안하게 연락 주시면 실제로 집을 확인하실 수 있도록 친절한 상담 도와드리겠습니다.


◆교통-교통편 매우 좋음, 서초역 역세권, 다양하고 편리한 버스노선, 남부터미널, 고속터미널 근거리로 지방으로 이동 편리

◆교육-우수한 교육인프라 구축(신중초, 교대부속초, 서초중, 서초고, 상문고, 서울고, 서울교대)

◆문화-예술의전당 이용 및 몽마르뜨공원, 서리풀공원 앞 산책과 운동하기 좋은 숲세권

◆쇼핑-롯데마트, 이마트등 다양한 편의시설 및 주변 맛집, 카페, 세탁소등 편의시설 풍부

◆의료-카톨릭대학교 서울성모병원이 가까워 우수한 의료 서비스 수혜지
-----------------------------------------------------------------------------------
저희 그린공인중개사는 현 위치에서 20년이상 영업하고 있는 부동산으로 다량의 매물을 확보하고 있습니다.
연락주시면 고객님 조건을 유동적으로 고려하여 컨설팅 해드리겠습니다.",https://m.land.naver.com/near/article/2506467319
212032333,85,13,37.48985713,127.0161562,2506128525,"2억 8,500",30만원,전세권설정입니다,https://m.land.naver.com/near/article/2506128525
212032333,85,13,37.48985713,127.0161562,2506340150,"2억 1,000",6만원,"교대역 도보3분 
넓은 오픈형원룸
베란다 있습니다
욕실 씽크대 도배 장판 페인트칠완료
전세대출 보증보험 가입가능
입주는 2월중순부터 협의 가능합니다
",https://m.land.naver.com/near/article/2506340150
212032333,85,13,37.48985713,127.0161562,2506585577,"1억 8,000",2만원,"** 전입신고는 안되고, 전세권설정해드립니다 (임대인부담)
** 2룸, 욕실1개
** 빠른입주가능
** 관리비 2만원, 주차원할시 2만원

",https://m.land.naver.com/near/article/2506585577
212032333,85,13,37.48985713,127.0161562,2508629864,3억,10만원,"━━━━━━━━━━━━━━━━

믿을 수 있는 가람부동산
성공의 기회까지 중개합니다

━━━━━━━━━━━━━━━━

※ 매물 상세정보 ※ 

▷▶ 남부터미널 부근 2룸
▷▶ 깔끔한 준신축
▷▶ 주차편리
▷▶ 입주협의

━━━━━━━━━━━━━━━━

자세한 사항은 아래 전문가에게 문의 주시면 빠르고 친절하게 상담드리겠습니다.
 
* 담당자 문의 : 010-5736-8009

* 카카오톡 상담: gkfla3212

* 가람부동산 공식 블로그:
https://blog.naver.com/garam2050

* 가람부동산 공식 홈페이지:
www.gtlifestyle.co.kr

* 가람의 모든 포털 한눈에 보기
https://instabio.cc/21209BI8bFR

━━━━━━━━━━━━━━━━

☞ 협상가로서 강남 최고를 자부합니다
☞ 임대주택 마스터리스
☞ 부동산 임대관리 진단  
☞ 인테리어/리모델링 기획
☞ 개발사업 타당성 분석
☞ 부동산 세무 절세",https://m.land.naver.com/near/article/2508629864
212032333,85,13,37.48985713,127.0161562,2507555640,2억,20만원," ▶생활 편의시설
- 근처 편의점, 음식점, 카페, 치킨, 세탁 등등 생활편의 인프라 풍족
- 교대역과 남부터미널역 초역세권 

▶가격 및 상태
- 주변 시세대비 저렴한 가격
- 연식대비 깔끔한 상태
- 역에서 멀지 않은 거리
 
**✳️  방문하여 촬영한 100% 실매물입니다! ✳️**

**보신 매물 외에도 조건 맞춰 집 찾아드립니다!!**
▶ 문의 양식 
1. 입주 예정일: 예) 12월 31일
2. 희망지역 및 출근지: 예) 역삼동, 교대역까지 
3. 희망금액: 5000/110 
4. 희망하시는 대출 상품 예) hug 버팀목 
5. 추가 원하는 사항: 예) 보증보험 가입가능, 반려견, 주차 1대 필요

▶더큼 공인중개사 사무소 안내
1. 대항력 있는 안전한 매물을 우선으로 중개 합니다.
 - 임차인의 전입일이 말소 기준권리보다 빠를 것 (선순위 권리가 없는 매물)

2. 매매가를 분석하여 알려드리며 매매가 대비 전세가율이 70% 이하의 안전한 매물을 우선으로 중개합니다.
  예시) 매매가 10억, 전세가 7억 = 전세가율 70%

3. 추가 안전성을 위한 정보 제공을 원칙으로 합니다.
-임대인의 미납세금 안내:  임대인의 미납세금 여부를 확인하여 안전한 거래를 보장합니다.
-확정일자 부여 현황안내:  확정일자 부여 현황을 통해 임차인의 권리 보호를 강화합니다.
전입가구 등 선순위 권리 관계 안내:  선순위 권리 관계를 철저히 분석하여 임차인의 권리를 보호합니다.
-소액임차인 최우선변제권 안내:  소액임차인의 최우선변제권을 확인하여 안전한 거래를 지원합니다.
- 전세금 반환보증보험 안내:  전세금 반환보증보험에 대한 자세한 안내를 통해 임차인의 안전성을 높입니다.

등록번호:11650-2024-00162
대표 공인중개사: 김주현
010-5165-5328 ",https://m.land.naver.com/near/article/2507555640
212032333,85,13,37.48985713,127.0161562,2507279602,"2억 8,000",11만원," ▶서초이오빌◀
◆ 서초이오빌 외에도 다양한 매물을 안내해 드리고 있습니다.
◆ 100% 검증되어있는 실제매물만 안내해드립니다

★010-7658-9936★
♥24시간상담가능♥

* 서울 전역 오피스텔, 아파트 매매/임대 전문
* 철저한 권리분석 , 보증금 안전한게 지킬 수 있는 집만 중개
* 실매물, 실광고
――――――――――――――――――――――――――――

●매물안내●

▶ 전입 가능한 아파트로 입주 협의
▶ 1.5룸 분리형 아파트
▶ 보안 및 안전한 주거
▶ 주차1대 등록 아파트,오피스텔 자주식주차장 넉넉한주차장
▶ 서초역(2호선), 교대역(2,3호선), 남부터미널역(3호선) ,편리한 교통
▶ 첨부된 사진은  구조 참고용 사진입니다. 

――――――――――――――――――――――――――――
■ 킹빌딩부동산중개 ■
철저한 권리분석으로 소중한 고객님의 자산 안전하게 지켜 드리겠습니다.
10여년 동안의 경험으로 고객님의 입장에서
정확하고 친절하게 집을 구하실 수 있도록 함께 하겠습니다.

▶ 010-7658-9936 ◀
 ★휴일에도 당직근무,24시간상담가능★ ",https://m.land.naver.com/near/article/2507279602
212032333,85,13,37.48985713,127.0161562,2507149037,"1억 7,000",23만원,"** 아르누보!! 매매, 전월세 다량보유!! ** 
** 아르누보 바로 옆 최단거리(1분) 위치!! ** 
언제든 연락,방문주시면 실매물 보실 수 있습니다 ** 

-전입불가(전세권설정)
-풀옵션(침대.냉장고,세탁기,에어컨,TV.전기쿡탑.쇼파)
-편리한 교통(2,3호선 교대역 도보 5분/2호선 강남역 도보7분)



*더 우리부동산 중개법인 주식회사*
02-599-2900/010-5342-9749

궁금하신 점은 편하게 문의주세요.^^",https://m.land.naver.com/near/article/2507149037
212032333,85,13,37.48985713,127.0161562,2508121750,3억,10만원,"🍎 모든 매물은 실매물 입니다.

🍎 사용자의 관점에서 제가 사용한다고 생각하고 중개하고 있습니다. 

🍎 가벼운 마음으로 찔러보기 환영👌

--------------------------------------------

🔎 남부터미널역 도보 5분거리

🔎 거실이 웬만한 아파트보다 넓음, 정원이 보이는집

🔎 주차가능 - 10만

🔎 입주가능일: 즉시입주 가능

--------------------------------------------

🗝 원,투,쓰리룸 및 오피스텔 전문

🗝 강남에 있는 모든 공실 현장답사 가능합니다.

🗝 1:1 맞춤 중개로 원하시는 입지, 가격에 맞는 물건 무슨수를 써서든 찾아내 드립니다.",https://m.land.naver.com/near/article/2508121750
212032333,85,13,37.48985713,127.0161562,2507881849,"1억 5,000",15만원,"* 가성비좋은 내부실면적 넓은 전세매물 입니다.
▶ 전세권설정 조건 입니다.
▶(대출 또는 전입신고는 안되는매물입니다.)
* 한쪽벽면 전체 붙박이장 설치되어있어 공간활용최상 입니다.
* 밝고 환기잘되는 공간 입니다.

* 옵션:세탁기.냉장고,2구 인덕션,벽면전체붙박이장
         전자렌지,협탁,에어컨.▶창문이중창 격자창.
         현관이중문구조,

* 전용면적 9PY넓은호실 입니다.
* 주차무료.기계식,방문주차 편리합니다.
* 입주: 2월하순.3월 입주 협의 가능합니다.

* 집 보시러 오시기전 미리 연락주시면 감사합니다.

▶리치부동산공인중개사사무소 ▶전화:02-581-5840.
▶리치부동산공인중개사사무소 ▶전화:02-581-5840.
▶리치부동산공인중개사사무소 ▶전화:02-581-5840.",https://m.land.naver.com/near/article/2507881849
212032333,85,13,37.48985713,127.0161562,2505576352,"2억 4,000",0원,,https://m.land.naver.com/near/article/2505576352
212032333,85,13,37.48985713,127.0161562,2505254736,2억,10만원,"코업레지던스 전문관리부동산

전망좋은집  전체올수리
전입,일반전세대출만  가능함

보증보험 불가
버팀목대출 불가함


명성부동산
010 3920 9628",https://m.land.naver.com/near/article/2505254736
212032333,85,13,37.48985713,127.0161562,2508854056,"2억 5,000",15만원,"━━━━━JW 프라임 부동산중개사무소━━━━━

고객님께 드리는 약속

하나, 사소한 질문도 책임을 갖고 답변하겠습니다.

하나, 작은 이익보다 고객과의 인연을 소중히 하겠습니다.

하나, 마음에 드는 부동산을 끝까지 함께 찾겠습니다.

┍━━━━━━━━━━━┐
│담당 공인중개사 정재원
┖━━━━━━━━━━━┚ 
친절히 상담 드려요 연락주세요 :)
┍━━━━━━━━━━━┐
│H P : 010-8978-1151
┖━━━━━━━━━━━┚",https://m.land.naver.com/near/article/2508854056
212032333,85,13,37.48985713,127.0161562,2508839330,"2억 6,000",12만원," 
주소or매물번호 알려주시면 빠른상담 가능!【↑↑매물번호 위치↑↑】


◈ 조아부동산 공인중개사사무소 ◈


♣ 매 물 정 보 ♣

◆ 남부터미널역 도보 가능 한 매물 !!

◆ 내부 깔끔한 관리상태를 자랑하는 매물!

◆ 인프라 좋은 위치에 있는 매물 !!

◆ 모두가 선호하는 구조로 잘빠진 실용적인 매물!

◆ 대출ok.보험ok

-기본관리비 외 전기, 수도, 가스 세대별사용량에 따른 부과 !  

함께 하면 언제나 기분이 좋아지는 조아부동산입니다.

현장답사부터 계약, 금액조율 까지 【 최적의 조건 】으로 안내해 드리겠습니다!

〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓

◈ 조아부동산 공인중개사사무소 ◈

◈ 카카오톡 플러친구 ID ◈  :   joa523

◈ 카카오톡 오픈채팅  ◈  :   http://pf.kakao.com/_KxmUxmb

◆◆◆ 주택 매매, 임대  전문 중개 ◆◆◆

◆◆◆  조아부동산  공인중개사사무소◆◆◆

☎ 010 - 7464 - 6776

☎ 010 - 7464 - 6776

〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓 ",https://m.land.naver.com/near/article/2508839330
212032333,85,13,37.48985713,127.0161562,2508774872,"2억 1,500",10만원,"전입가능,보증보험가능,전세대출가능,입주협의가능",https://m.land.naver.com/near/article/2508774872
212032333,85,13,37.48985713,127.0161562,2507355347,"2억 5,000",10만원," * English Available
* 안전한 부동산만, 부동산에 관한 모든 진단, 정확하게 그리고 빠른 안내 가능합니다.
* 저희 부동산은 허위 매물, 허위 가격은 절대로 안 합니다.
* 매매 손님에게는 가장 좋은 매물을, 임대차 손님에게는 적합한 매물을 제공해 드립니다.

--------------------------매물 안내 ---------------------------
집 깔끔합니다.
2호선 교대역에서 도보 3분 거리에 있습니다.
준신축급 투룸입니다.
옵션으로 벽걸이 에어컨, 냉장고, 세탁기, 붙박이장, 신발장이 있습니다.
즉시 입주도 가능하나 2~3일 정도의 입주일 협의는 상식적으로 필요합니다.
관리비 10만원에 인터넷 요금도 포함되어 있는 저렴한 집입니다. ",https://m.land.naver.com/near/article/2507355347
212032333,85,13,37.48985713,127.0161562,2508628998,"2억 6,000",12만원,"궁금하신 사항 언제든지 편하게 연락주세요^^

책임지고 중개하겠습니다.


★프라임강남부동산중개★

담당 공인중개사 김태율 010-2650-1662",https://m.land.naver.com/near/article/2508628998
