lgeo,count,z,lat,lon,atcl_no,atcl_price,atcl_cost,atcl_description
212032333,76,13,37.48995122,127.01637218,2505279408,"2억 1,000",6만원,"교대역 도보3분 
넓은 오픈형원룸
베란다 있습니다
욕실 씽크대 도배 장판 페인트칠완료
전세대출 보증보험 가입가능
입주는 2월중순부터 협의 가능합니다
"
212032333,76,13,37.48995122,127.01637218,2505142841,2억,7만원,"🎉 교대역 도보 5분! 풀옵션 오픈형 원룸 (여성 환영) 🎉

💰 전세:2억원 | 관리비: 7만원 

📍 위치: 서울시 서초구 서초동 1571-21

🚇 교대역 5분 거리로 출퇴근이 편리한 초역세권 원룸!

✨ 매물 상세 정보
구조: 오픈형 원룸 / 단층
전용면적: 33.058㎡ (100% 전용률!)
층수: 2층 (총 5층 건물)
방/욕실: 1개 / 1개
방향: 북동향 (아침 햇살 가득 ☀️)

🎁 매물 장점
✅ 교대역 도보 5분으로 편리한 생활권!
✅ 넉넉한 33.058㎡ 공간으로 혼자 살기에 딱 좋은 사이즈!
✅ 풀옵션 제공으로 이사 준비 끝! (가구, 가전 모두 포함 🛋️📺)
✅ 여성 입주자 환영! 안전하고 쾌적한 환경 제공

📅 입주 가능일
2025년 2월 28일이후부터 입주 가능! (협의 가능)
 
💡 이런 분께 추천드려요!
출퇴근 시간을 절약하고 싶은 직장인
안정적이고 조용한 생활을 원하시는 분
바로 입주 가능한 풀옵션 깔끔한 매물을 찾으시는 분

👍 서초동에서 30년 이상의 경력과 노하우로 신뢰를 드리는 독일부동산입니다.
정확한 정보로 최적의 매물을 찾아 고객님의 소중한 자산을 안전하게 거래할 수 있도록 최선을 다하겠습니다.

비공개 다양한 매물도 보유하고 있으니 편하게 문의주세요~!!

독일 공인중개사무소   TEL. 02-599-6611 
실장 / 공인중개사
    김 연 경  TEL. 010-8922-6611"
212032333,76,13,37.48995122,127.01637218,2504821139,"2억 2,500",11만원,"안녕하세요 한성부동산입니다.
정직하고 친절하게 상담해 드립니다.

특징 : 2년차 신축 원룸 풀옵션 (에어컨 인덕션 냉장고 붙박이장 세탁기 등)
          엘레베이터 설치 되어 있음
          교대역 도보 5분, 서울교대 인근으로 조용하고 학원가 많음
          전세자금 대출 가능
          전기,가스 세대별 사용량에 따라 부과
          
입주 : 빠른입주 협의 가능

최대한 계약이 성사 될 수 있도록 조율해 드리겠습니다.

더궁금하시거나 문의사항 있으시면 편하게 연락주세요.

믿고 맡겨 주시면 되는 한성부동산 : 02-381-2258
                                                    010-2352-8106"
212032333,76,13,37.48995122,127.01637218,2505142069,2억,12만원,"💎 [서초동 웅지타운빌딩 2층 전세] 💎

💰 전세 2억 원 | 
🏦 전세자금대출 가능 | 🔑 반전세 협의 가능

✨ 매물 특징
📍 위치: 서울 서초구 서초동 1643-14
🛏 룸 1개 + 🛁 욕실 1개
🚪 분리형 구조로 깔끔한 동선과 독립적인 공간 확보!
🏡 면적: 약 9.2평 (30.5m²)
🛠 준공년도: 2011년 2월 8일

🎁 포함된 옵션 (풀옵션)
✔️ CCTV(방범시스템)
✔️ ❄️ 에어컨
✔️ 👕 세탁기
✔️ 🍳 전기 인덕션
✔️ 🍽 싱크대

👉 추가 가전 가구 필요 없이 바로 입주 가능!

🚗 주차 정보
유료 주차 1대 가능 

💡 기타 사항
애완동물 ❌ 입주 불가
입주 가능일 🗓 협의 가능

📌 매물의 장점
1️⃣ 서초동 중심지에 위치해 생활 인프라 우수!
2️⃣ 깔끔한 분리형 구조로 공간 활용도 UP!
3️⃣ 전세자금대출 가능으로 부담 없이 계약 가능!
4️⃣ 건물 내 CCTV 설치로 안전성 확보!
5️⃣ 반전세 협의 가능하여 유연한 계약 조건 제공!

서초동에서 30년 이상의 경력과 노하우로 신뢰를 드리는 독일부동산입니다.
정확한 정보로 최적의 매물을 찾아 고객님의 소중한 자산을 안전하게 거래할 수 있도록 
최선을 다하겠습니다.

비공개 다양한 매물도 보유하고 있으니 편하게 문의주세요~!!

독일 공인중개사무소 TEL. 02-599-6611 
실장 / 공인중개사
    김 연 경    TEL. 010-8922-6611"
212032333,76,13,37.48995122,127.01637218,2505457790,"2억 8,000",12만원,"😃 서초이오빌😃

다양한 매물을 안내해 드리고 있습니다.
입주 후에도 지속적인 관리를 받으실 수 있습니다.

📞 02-588-5017 📞
📞010-7658-9936📞
📞 연중무휴,24시간상담가능📞

☑️ 서울 전역 오피스텔, 아파트 임대 / 매매 전문
☑️ 기업 고객용 PPT 발송 가능
☑️ 철저한 권리분석 , 보증금 안전한게 지킬 수 있는 집만 중개
☑️ 실매물, 실광고

▶Briefing 1◀ 보시는 집

💎 전입 가능한 아파트
💎 1.5룸 분리형 아파트
💎 아파트 자주식주차장 넉넉한주차장
💎 서초역(2호선), 교대역(2,3호선), 남부터미널역(3호선) ,편리한 교통
💎 첨부된 사진은 구조 참고용입니다.

💎킹빌딩부동산중개💎

😃 본 업소는 오피스텔/아파트 전문 단지내 입점부동산입니다.
😃 철저한 권리분석으로 소중한 고객님의 자산 안전하게 지켜 드리겠습니다.
😃 10여년 동안 직접 집을 구해본 경험으로 고객님의 입장에서
😃 정확하고 친절하게 집을 구하실 수 있도록 함께 하겠습니다.


📞 02-588-5017📞
📞010-7658-9936📞 💎휴일에도 당직근무💎"
212032333,76,13,37.48995122,127.01637218,2503113173,"2억 3,000",10만원,"-서초역조용한주택가
-민간임대등록 전세대출전세보증보험가능
-남향 큰방 큰거실 주차1
-베란다 에어컨옵션
-보증금조정가능"
212032333,76,13,37.48995122,127.01637218,2504534493,"2억 4,000",0원,"▣ 매 물 설 명 ▣
- 전세대출, 보증보험 가능해요
- 남부터미널역 도보5분거리
- 서울교대 인근
- 조용한 주택가에 위치
- 남향, 밝은집, 전용11.6, 실면적14정도,
- 큰방2개,거실겸 주방,다용도실, 
- 관리비없고 정화조비용만 내요~
- 실내금연 / 반려동물 사육금지
━━━━━━━━━━━━━━━━━
[곰 공인중개사사무소 ] 02) 522-4141
━━━━━━━━━━━━━━━━━
◎ 남부터미널역 1번출구앞 (다이소뒤/ 서초동 1621-5)
◎ 중개의뢰 매물 접수환영
◎ 아파트, 오피스텔,빌라 전세, 월세 등 모든 상담 가능합니다"
212032333,76,13,37.48995122,127.01637218,2504596846,3억,10만원," ▶생활 편의시설
  - 정원 보이는 테라가 매력적인 넓은 집 
  - 근처 편의점, 음식점, 카페, 치킨, 세탁 등등 생활편의 인프라 풍족

▶가격 및 상태
  - 주변 시세대비 저렴한 가격
  - 연식대비 깔끔한 상태
  - 역에서 멀지 않은 거리
  - 생활인프라 좋음
**✳️  방문하여 촬영한 100% 실매물입니다! ✳️**


**보신 매물 외에도 조건 맞춰 집 찾아드립니다!!**
▶ 문의 양식 
1.희망지역:  ex)2호선 교대역~ 선릉역
2.입주일 ex) 12월 31일
3.희망금액 ex) 월세 2000/80
4.희망하시는 대출 상품 ex) hug 버팀목 
5.주차유무 ex) 1대
6.반려동물유무 ex) 강아지 1마리
7.추가 원하는 사항: ex) 보증보험 가입가능한 집


▶더큼 공인중개사 사무소 안내

1. 대항력 있는 안전한 매물을 우선으로 중개 합니다.
- 임차인의 전입일이 말소 기준권리보다 빠를 것 (선순위 권리가 없는 매물)

2. 매매가를 분석하여 알려드리며 매매가 대비 전세가율이 70% 이하의 안전한 매물을 우선으로 중개합니다.
예시) 매매가 10억, 전세가 7억 = 전세가율 70%

3. 추가 안전성을 위한 정보 제공을 원칙으로 합니다.
-임대인의 미납세금 안내:
임대인의 미납세금 여부를 확인하여 안전한 거래를 보장합니다.
-확정일자 부여 현황안내: 
확정일자 부여 현황을 통해 임차인의 권리 보호를 강화합니다.
전-입가구 등 선순위 권리 관계 안내:
 선순위 권리 관계를 철저히 분석하여 임차인의 권리를 보호합니다.
-소액임차인 최우선변제권 안내: 
소액임차인의 최우선변제권을 확인하여 안전한 거래를 지원합니다.
-전세금 반환보증보험 안내: 
전세금 반환보증보험에 대한 자세한 안내를 통해 임차인의 안전성을 높입니다.


등록번호:11650-2024-00162
대표공인중개사:김주현
02-6080 -5328
010-5165-5328

 "
212032333,76,13,37.48995122,127.01637218,2504690675,3억,10만원,"❤❤전세대출가능,보증금반환보증보험은 안됨❤❤

✅담당✅ 대표|공인중개사 홍 성용  010-9047-6878
⭐⭐⭐Global Real Estate Agent /  Eric  ⭐⭐⭐ 
⭐⭐⭐전속중개 ▪ 매매전문 컨설팅및중개 ⭐⭐⭐
⭐⭐⭐가 치 중 심 부 동 산 중 개®  ⭐⭐⭐

⛔공인중개사법에서 금지하고 있는 “중개보조원”에 의한
직접 중개광고 및 중개행위를 일절 금하고 있습니다⛔

✅✅✅ 매물정보 요약 ✅✅✅
⭕ 가격조건 : 보증금 3억

◼ 주소(위치) : 서초동 1635-10 디자인뷰2 (서초1동)
◼ 건축물유형 : 단지형 다세대 ◼ 사용승인 : 2015.12.29
◼ 입주가능일 : 1월하순,다소협의가능
◼ 구조  : 2룸 1욕실
◼ 옵션 : 에어컨,세탁기,싱크대
◼ 총층 : 지상5층. 해당층 : 2층
◼ 총세대/주차 : 24세대 ,총주차 : 15대, 주차가능
◼ 공용관리비 : 10만 

✅✅✅ 추가확인사항▪가치중심의견 ✅✅✅
◼ 주차가능, 승강가 있음
◼ 사진은 유사구조 타호실로 구조참고용
====================================
✅ 가치중심™  부동산중개 ✅
대표 홍 성용 * 공인중개사 
☎ 02-523-6878 ☎ 010-9047-6878
⭐ 서울고 / 한양대 / JP College, Canberra Australia
⭐ 대한민국 대표 자산컨설턴트 50인 선정 – 매일경제
⭐ (전)가치투자 금융전략연구소 대표
=====================================
※제공한 사진과 면적은 다소 차이가 있을 수 있음"
212032333,76,13,37.48995122,127.01637218,2504347491,3억,10만원,"입주시 협조 가능합니다.

룸2욕실1구조 

교대역세권 교대역인프라

조용한주택가

강남역 도보이용가능"
212032333,76,13,37.48995122,127.01637218,2504268128,"1억 1,000",0원,"〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
서 초 서 리 풀 공 인 중 개 사 사 무 소
☎ 02 - 581-3800 / 010-8672-7710
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
매물 설명
⭕️ 위치 – 서초역 역세권에 위치한 저렴한 반지층 2룸
⭕️ 금액 – 보증금 1.1억
⭕️ 구조 – 2룸/1욕실 구조
⭕️ 면적 – 약 12평
⭕️ 입주날짜 – 현재 공실로 즉시입주 가능합니다.
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
⭐️서초 롯데마트, 서리풀힐스테이트APT 앞에 위치한
서초서리풀 공인중개사 사무소 입니다.
⭐️임대인에게 받은 직접 실매물만을 광고합니다.
⭐️허위매물은 광고하지 않습니다.
⭐️언제든지 방문 해 주세요~ 주차 무료입니다~
⭐️매물 상담이나 궁금하신 점이 있으면 연락주세요.
⭐️성심성의껏 답변드리겠습니다.
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
서 초 서 리 풀 공 인 중 개 사 사 무 소
☎ 02-581-3800 / 010-8672-7710
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
"
212032333,76,13,37.48995122,127.01637218,2504317767,"2억 5,000",10만원," 생활 편의시설
근처 편의점, 음식점, 카페, 치킨, 세탁 등등 생활 편의 인프라 풍족

가격 및 상태
1. 연식 대비 깔끔한 상태
2. 역에서 멀지 않은 거리
3. 생활 인프라 좋음
4. 방문하여 촬영한 매물입니다

보신 매물 외에도 조건 맞춰 집 찾아드립니다

문의 양식 
1.희망지역:  ex)2호선 교대역 
2.입주일: ex) 12월 31일
3.희망금액: ex) 월세 2000/80
4.희망하시는 대출 상품: ex) hug 버팀목 
5.주차유무: ex) 1대
6.반려동물유무: ex) 강아지 1마리
7.추가 원하는 사항: ex) 보증보험 가입가능한 집


더큼 공인중개사 사무소 안내

1. 대항력 있는 안전한 매물을 우선으로 중개 합니다.
임차인의 전입일이 말소 기준권리보다 빠를 것 (선순위 권리가 없는 매물)

2. 매매가를 분석하여 알려드리며 매매가 대비 전세가율이 70 퍼센트 이하의 안전한 매물을 우선으로 중개합니다.
예시) 매매가 10억, 전세가 7억 = 전세가율 70 퍼센트

3. 추가 안전성을 위한 정보 제공을 원칙으로 합니다.
1) 임대인의 미납세금 안내 - 임대인의 미납세금 여부를 확인하여 안전한 거래를 보장합니다.
2) 확정일자 부여 현황안내 - 확정일자 부여 현황을 통해 임차인의 권리 보호를 강화합니다.
3) 전-입가구 등 선순위 권리 관계 안내 - 선순위 권리 관계를 철저히 분석하여 임차인의 권리를 보호합니다.
4) 소액임차인 최우선변제권 안내 - 소액임차인의 최우선변제권을 확인하여 안전한 거래를 지원합니다.
5) 전세금 반환보증보험 안내 - 전세금 반환보증보험에 대한 자세한 안내를 통해 임차인의 안전성을 높입니다.


등록번호:11650202400162
대표공인중개사:김주현
02 6080 5328
010 5165 5328
 "
212032333,76,13,37.48995122,127.01637218,2504199927,"1억 7,000",20만원,"매물특징
즉시입주 가능 전입 가능 보증 보험가능

▷ 구글/앱 스토어에서 ＂우대빵＂을 검색해 보세요

계약시 10억 보증보험 보장!! 
아파트 매매/전,월세 전문 
2024년 아파트 매물 수, 손님 수 1등 
평균 거래기간 1개월 9일!
계약부터~세무 / 대출 / 변호사 상담까지 원스톱 서비스
궁금하신점은 언제든 연락 주세요 TEL : 010-8392-5497"
212032333,76,13,37.48995122,127.01637218,2503939179,"2억 3,000",12만원,"-전입신고불가(전세권설정가능)
-복층구조(전용 16평-1층 12평/2층 4평)
- 깨끗한 내부
-주차무료(기계식주차-SUV주차불가)
-편리한교통(교대역 도보5~7분/강남역 도보7분)

*더 우리부동산 중개법인(주)*
02-599-2900/010-5342-9749"
212032333,76,13,37.48995122,127.01637218,2503827594,2억,30만원,"*19평.신신전속관리매물.풀옵션.호텔급오피스텔.교대역세권.도보5분.
*주차1대무료. 믿을신,신신공인  

*174개실(19평.23평.25평.43평)
*자주식, 기계식 주차 편합니다.(주차1대 무료)
*도보 교대역5분, 강남역8분.

*한자리에서 27년차 되었고, 중개 사고 1건도 없는 부동산 입니다.
*연락주시면 최선을 다해 안내해 드리겠습니다.
*02-591-8900 / 010-8964-8901. 신신공인중개사사무소
"
212032333,76,13,37.48995122,127.01637218,2503574241,2억,15만원,"---------------------------------------------------
★★★ 큐브공인중개사사무소 ★★★
큐브오피스텔의 유일한 입점부동산으로서
입주, 전출 및 거주시 불편사항 처리가 용이합니다
☻☻☻ TEL. 02-522-0161(2) ☻☻☻
----------------------------------------------------

■ 오픈형 1룸입니다 (방 1개, 욕실 1개)
■ 전용 7평, 즉시입주 가능합니다.
▶ 전망좋고 트여있습니다.
▶ 혼자 생활하기에 적합합니다.
▶ 전세권설정 가능
■ 남부터미널역 도보 5분, 교대역 5분
▶ 지하철 2, 3호선 더블역세권 매물입니다
■ 교대사거리 대로변의 다수병원이 입점한 안심오피스텔
▶ CCTV설치 안심오피스텔로서 안전한 생활 보장

----------------------------------------------------
★★ KICA 한국소비자산업평가 ★★
우수공인중개사로 선정된 큐브부동산입니다
● 이외에도 다양한 매물을 보유하고 있으니 언제든지 연락 주십시오
● 미리 전화 주시면 적합한 매물을 선택하여 추천 해 드립니다
----------------------------------------------------
■ 빌딩, 아파트, 사무실, 오피스텔의 매매 및 전/월세 전문
■ 항상 신속하고 정확한 정보로 최선을 다하겠습니다.
■ 큐브공인중개사 홈페이지를 방문해주세요^^
▶ www.cubeplus.modoo.at
----------------------------------------------------"
212032333,76,13,37.48995122,127.01637218,2503791897,"1억 7,000",20만원,"매물특징
즉시 입주 가능 더블역세권 전입 보증보험 가능

▷ 구글/앱 스토어에서 ＂우대빵＂을 검색해 보세요

계약시 10억 보증보험 보장!! 
아파트 매매/전,월세 전문 
2024년 아파트 매물 수, 손님 수 1등 
평균 거래기간 1개월 9일!
계약부터~세무 / 대출 / 변호사 상담까지 원스톱 서비스
궁금하신점은 언제든 연락 주세요 TEL : 010-8392-5497"
212032333,76,13,37.48995122,127.01637218,2503972065,"1억 8,000",2만원,"** 전입신고는 안되고, 전세권설정해드립니다 (임대인부담)
** 2룸, 욕실1개
** 빠른입주가능
** 관리비 2만원, 주차원할시 2만원

"
212032333,76,13,37.48995122,127.01637218,2503658441,"2억 4,000",18만원,"서초사랑의부동산 02)599-0059
010-2052-0059"
212032333,76,13,37.48995122,127.01637218,2505105833,"3,900",6만원,"업무,주거가능 
내부상태 좋음
여자층 010-8331-2602"
212032333,76,13,37.48995122,127.01637218,2505106896,"4,000",6만원,"업무,주거 가능 
여자층 
내부상태 좋음   소유주  010-8331-2602"
212032333,76,13,37.48995122,127.01637218,2503720591,"2억 5,000",8만원,
212032333,76,13,37.48995122,127.01637218,2503727352,"1억 7,500",10만원,"내부 수리되어 깨끗한 내부 넓은 원룸 입니다.

입주 3월 중하순경 협의 가능합니다.

소유주 임대사업자 등록(보증보험가입)

현재 주차 불가합니다.

전세자금대출가능"
212032333,76,13,37.48995122,127.01637218,2503323842,"2억 8,000",7만원,"▣ 매 물 설 명 ▣
- 허그-보증보험, 전세대출 모두 가능해요
- 3호선 남부터미널역 도보5분거리
- 서울교대 정문 인접
- 2017년 신축급 빌라로 내부컨디션 최상.
- 동향전망~  채광도 매우 좋아요
- 전체적으로 화이트톤의 깔끔한 인테리어
- 실12~정도로 방2,화1,거실,주방 구조
- 천정에어컨,세탁기,가스렌지 있어요 ~
- 공용관리비 7만/ 인터tv, 공과금 별도
- 엘베 있고/  자주식주차가능/ 1층 필로티 주차편리
- 실내금연/ 반려동물 사육금지.
━━━━━━━━━━━━━━━━━
[곰 공인중개사사무소 ] 02) 522-4141
━━━━━━━━━━━━━━━━━
◎ 남부터미널역 1번출구앞 (다이소뒤/ 서초동 1621-5)
◎ 중개의뢰 매물 접수환영
◎ 아파트, 오피스텔,빌라 전세, 월세 등 모든 상담 가능합니다"
212032333,76,13,37.48995122,127.01637218,2503381189,"2억 5,000",10만원,"매물특징 :
-전세.전세대출불가
-교대역 근생빌라 투룸 
-전용 33.28m2 화장실,거실 
-빌트인
-주차가,엘리베이터 
-집 바로 볼수있으며 다른집도 보여드립니다.
*언제나상담가능 010-3609-6609

"
212032333,76,13,37.48995122,127.01637218,2502971435,"2억 5,000",10만원,"▣ 사방부동산중개 
☏ 담당공인중개사/ 김세경 02-3486-2722
(일반전화주시면 핸드폰으로 연결되니 24시간 편한시간에 연락주세요)

ν 아파트/ 빌라/ 오피스텔/ 원룸 전문
ν 23년 경력의 교대역 현지업체
ν 교대역 13번 출구에 위치
  
▶ 건물명 : 공간7차
▶ 위치 : 교대역 도보 3분 
▶ 전세금 : 2억 5천
▶ 관리비 : 10만(인터넷포함, 수도/ 전기/ 가스요금 별도)

▶ 임대면적/ 전용면적 : 12평( 39.8㎡)/ 10평( 33.2㎡)
▶ 해당층/전체층 : 2층/ 6층
▶ 사용승인 : 2017년 8월 4일
▶ 주  차 : 협의후 결정
▶ 승 강 기 : 1대
▶ 옵  션 : 에어컨+싱크대+냉장고+세탁기+전기인터션 등
▶ 구  조 : 방2개+욕실1개 등
▶ 입주시기 : 즉시
@@@2종근린생활시설이라 보증보험, 대출 안됩니다. 주소이전,확정일자 가능합니다.@@@

▣ 사방부동산중개 
☏ 담당공인중개사/ 김세경 02-3486-2722
(일반전화주시면 핸드폰으로 연결되니 24시간 편한시간에 연락주세요)"
212032333,76,13,37.48995122,127.01637218,2503059482,3억,10만원,"❤❤사실상 지상층에 가까운 넓은구조❤❤

✅담당✅ 대표|공인중개사 홍 성용  010-9047-6878
⭐⭐⭐ Global Real Estate Agent /  Eric  ⭐⭐⭐
⭐⭐⭐ 전속중개 ▪ 매매전문 컨설팅및중개  ⭐⭐⭐
⭐⭐⭐ 가 치 중 심 부 동 산 중 개® ⭐⭐⭐

⛔공인중개사법에서 금지하고 있는 “중개보조원”에 의한
직접 중개광고 및 중개행위를 일절 금하고 있습니다⛔

✅✅✅ 매물정보 요약 ✅✅✅
⭕ 가격조건 : 전세3억

◼ 주소(위치) : 서초동1603-41
◼ 건축물유형 : 단독  ◼ 사용승인 : 1983년 9월
◼ 입주가능일 : 빠른입주 가능
◼ 구조  : 실28평선, 크게빠진거실및방,2룸 1욕실,베란다
◼ 옵션 : 싱크대
◼ 총층 : 지하1층/지상2층. 해당층 : 지층전체, 거의 지상층
◼ 가구(호실)수 및 주차 : 3가구. 주차협 가능
◼ 관리비 : 10만원

✅✅✅ 추가확인사항▪가치중심의견 ✅✅✅
◼ 전세대출 가능
◼ 내부 컨디션 좋은 상태
◼ 정남향
====================================
✅ 가치중심™  부동산중개 ✅
대표 홍 성용 * 공인중개사 
☎ 02-523-6878 ☎ 010-9047-6878
⭐ 서울고 / 한양대 / JP College, Canberra Australia
⭐ 대한민국 대표 자산컨설턴트 50인 선정 – 매일경제
⭐ (전)가치투자 금융전략연구소 대표
=====================================
※ 제공한 사진과 면적은 다소 차이가 있을 수 있음"
212032333,76,13,37.48995122,127.01637218,2503074897,3억,10만원,"〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
서 초 서 리 풀 공 인 중 개 사 사 무 소
☎ 02 - 581-3800 / 010-8672-7710
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
매물 설명
⭕️ 위치 – 서초역 인근 역세권에 위치한 넓은 빌라.
⭕️ 금액 – 보증금 3억 / 10만
⭕️ 구조 – 2룸 / 1욕실 / 다용도실
⭕️ 면적 – 전용 16.7평 / 실평수 20평
⭕️ 주차 – 가능
⭕️ 입주날짜 – 입주협의 가능합니다.
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
⭐️서초 롯데마트, 서리풀힐스테이트APT 앞에 위치한
서초서리풀 공인중개사 사무소 입니다.
⭐️임대인에게 받은 직접 실매물만을 광고합니다.
⭐️허위매물은 광고하지 않습니다.
⭐️언제든지 방문 해 주세요~ 주차 무료입니다~
⭐️매물 상담이나 궁금하신 점이 있으면 연락주세요.
⭐️성심성의껏 답변드리겠습니다.
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
서 초 서 리 풀 공 인 중 개 사 사 무 소
☎ 02-581-3800 / 010-8672-7710
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
"
212032333,76,13,37.48995122,127.01637218,2503032861,"1억 1,000",11만원,"〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
서 초 서 리 풀 공 인 중 개 사 사 무 소
☎ 02 - 581-3800 / 010-8672-7710
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓

매물 설명
⭕️ 위치 - 서초역, 교대역 더블역세권에 위치한 반지층 오픈형 원룸.
⭕️ 금액 - 보증금 1.1억/관11만
⭕️ 구조 - 1룸/1욕실 
⭕️ 특징 - 에어컨,세탁기,냉장고,싱크대,가스렌지.
               반려동물은 키우실수 없어요.
⭕️ LH전세대출 가능합니다.
⭕️ 입주날짜 - 2월 입주 협의 가능합니다.
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓

⭐️서초 롯데마트, 서리풀힐스테이트APT 앞에 위치한
서초서리풀 공인중개사 사무소 입니다.
⭐️임대인에게 받은 직접 실매물만을 광고합니다.
⭐️허위매물은 광고하지 않습니다.
⭐️언제든지 방문 해 주세요~ 주차 무료입니다~
⭐️매물 상담이나 궁금하신 점이 있으면 연락주세요.
⭐️성심성의껏 답변드리겠습니다.

〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
서 초 서 리 풀 공 인 중 개 사 사 무 소
☎ 02-581-3800 / 010-8672-7710
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
"
212032333,76,13,37.48995122,127.01637218,2502808780,"2억 8,900",10만원," 주소 or 매물번호 알려주시면 빠른상담 가능! 【↑↑매물번호 위치↑↑】


◈ 조아 공인중개사사무소 ◈


♣ 매 물 정 보 ♣

◆ 역세권으로 입지가 매우 좋습니다   !! 

◆ 내부 깔끔한 관리상태를 자랑하는 매물!

◆ 주변 편의시설이 좋은 매물!

◆ 조용한 주거 환경 !  

◆ 전세대출 ! 보증보험 모두 가능 ! 

함께 하면 언제나 기분이 좋아지는 조아부동산입니다.

현장답사부터 계약, 금액조율 까지 【 최적의 조건 】으로 안내해 드리겠습니다!

〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓

◈ 조아 공인중개사사무소 ◈

◈ 카카오톡 플러친구 ID ◈  :   joa523

◈ 카카오톡 오픈채팅  ◈  :   http://pf.kakao.com/_KxmUxmb

◆◆◆ 주택 매매, 임대  전문 중개 ◆◆◆

◆◆◆  조아부동산  ◆◆◆

☎ 010 - 7464 - 6776

☎ 010 - 7464 - 6776

〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓 "
212032333,76,13,37.48995122,127.01637218,2504720782,"2억 5,000",10만원,"▣ 명문부동산 
-02-523-0065,010-9096-5808
-교대역 현지업체
-원.투룸,오피스텔,아파트,주택 중개전문

《매물정보》
▶소재지: 교대역13번출구
▶면적 : 10평
▶거래형태 : 전세-전세대출 불가
▶전세보증금 : 2억5천만원   
▶관리비 : 10만원
▶해당층/전체층 : 2층/6층
▶입주시기 : 즉시입주(협의)
▶방수/욕실수 : 2/1
▶사용승인일 : 2017.8.4
▶방향 : 남동
▶주차 : 가능"
212032333,76,13,37.48995122,127.01637218,2504477617,"1억 2,100",7만원,"-매물설명-

1. 서초역 도보 약 7분 거리에 위치한 원룸 전세 물건입니다.

2. 주변 시세 대비 아주 저렴한 편입니다.

3. 입주는 2월 중순  이후 가능합니다.

--------------------------------------------

서초동 서초역 교대역 남부터미널역 부동산 임대 매매전문

서초역 인근 푸른솔 공인중개사 대표 박종식

02-3473-5544 , 010-3679-9639"
212032333,76,13,37.48995122,127.01637218,2502678205,"2억 9,000",10만원,"2019년 준공 깔끔한 빌라
방3,화1,거실,다용도실 구조
천정형에어컨,가스렌지 있습니다.
2월6일전후 협의입주  가능합니다.
월세전환 협의 가능합니다
*주택임대사업자 주택입니다.
*1억6천/57 
*2억5천/20 등등 전환협의가능
*주차는 거주자우선주차 신청해야 합니다.

스마트공인010-7172-6002"
